HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.898 mm, Y=0.114 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,PinPoint 3D
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,152781
Manufacturer,PTW
Model,Pinpoint 3D
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.844,[pA]
Reference detector,-0.89,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-14T19:00:00.6227238-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,14.94,[cm]
Field size inline,14.94,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-21,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,211000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,64.862,[%]
Calculated D20,36.044,[%]
DMax,1.473639,[cm]
Normalisation factor,0.428971,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0445,0.0055,-20.9501,-34.058,
0.0898,0.0114,-20.85,-34.224,
0.0897,0.0113,-20.75,-34.434,
0.089,0.0111,-20.65,-34.681,
0.0881,0.011,-20.55,-34.858,
0.0874,0.0109,-20.45,-35.076,
0.0868,0.0108,-20.35,-35.257,
0.0863,0.0106,-20.25,-35.474,
0.0857,0.0105,-20.15,-35.721,
0.0852,0.0104,-20.05,-35.949,
0.0846,0.0102,-19.95,-36.140,
0.084,0.0101,-19.85,-36.318,
0.0835,0.01,-19.75,-36.561,
0.0829,0.0099,-19.65,-36.784,
0.0824,0.0097,-19.55,-37.003,
0.0818,0.0096,-19.45,-37.188,
0.0812,0.0095,-19.35,-37.385,
0.0807,0.0093,-19.25,-37.667,
0.0801,0.0092,-19.15,-37.904,
0.0796,0.0091,-19.05,-38.104,
0.079,0.009,-18.95,-38.278,
0.0784,0.0088,-18.85,-38.564,
0.0779,0.0087,-18.75,-38.707,
0.0773,0.0086,-18.65,-38.998,
0.0768,0.0084,-18.55,-39.245,
0.0762,0.0083,-18.45,-39.442,
0.0756,0.0082,-18.35,-39.694,
0.0751,0.0081,-18.2501,-40.001,
0.0745,0.0079,-18.15,-40.228,
0.074,0.0078,-18.05,-40.445,
0.0734,0.0077,-17.95,-40.714,
0.0728,0.0076,-17.8501,-40.827,
0.0723,0.0074,-17.75,-41.184,
0.0717,0.0073,-17.65,-41.424,
0.0712,0.0072,-17.55,-41.625,
0.0706,0.007,-17.45,-41.862,
0.07,0.0069,-17.35,-42.157,
0.0695,0.0068,-17.25,-42.457,
0.0689,0.0067,-17.15,-42.659,
0.0684,0.0065,-17.05,-42.892,
0.0678,0.0064,-16.95,-43.185,
0.0672,0.0063,-16.85,-43.459,
0.0667,0.0062,-16.75,-43.737,
0.0662,0.0061,-16.65,-43.963,
0.0657,0.006,-16.55,-44.140,
0.0652,0.006,-16.45,-44.498,
0.0648,0.006,-16.35,-44.728,
0.0643,0.006,-16.25,-45.002,
0.0638,0.006,-16.15,-45.280,
0.0633,0.006,-16.05,-45.557,
0.0629,0.006,-15.95,-45.756,
0.0624,0.0059,-15.85,-46.110,
0.0619,0.0059,-15.75,-46.364,
0.0615,0.0059,-15.65,-46.582,
0.061,0.0059,-15.5501,-46.972,
0.0605,0.0059,-15.45,-47.156,
0.06,0.0059,-15.35,-47.514,
0.0596,0.0059,-15.25,-47.690,
0.0591,0.0059,-15.15,-48.004,
0.0586,0.0058,-15.05,-48.287,
0.0581,0.0058,-14.95,-48.574,
0.0577,0.0058,-14.85,-48.920,
0.0572,0.0058,-14.7501,-49.158,
0.0567,0.0058,-14.6501,-49.393,
0.0562,0.0058,-14.55,-49.818,
0.0558,0.0058,-14.45,-50.039,
0.0553,0.0057,-14.35,-50.319,
0.0548,0.0057,-14.25,-50.614,
0.0544,0.0057,-14.15,-50.960,
0.0539,0.0057,-14.05,-51.264,
0.0534,0.0057,-13.95,-51.492,
0.0529,0.0057,-13.85,-51.872,
0.0525,0.0057,-13.75,-52.134,
0.052,0.0057,-13.65,-52.431,
0.0515,0.0056,-13.55,-52.805,
0.051,0.0056,-13.45,-53.087,
0.0506,0.0056,-13.35,-53.394,
0.0501,0.0056,-13.25,-53.735,
0.0496,0.0056,-13.15,-53.988,
0.0492,0.0056,-13.05,-54.311,
0.0487,0.0056,-12.95,-54.603,
0.0482,0.0056,-12.85,-55.047,
0.0477,0.0055,-12.75,-55.313,
0.0473,0.0055,-12.65,-55.658,
0.0468,0.0055,-12.55,-55.935,
0.0463,0.0055,-12.45,-56.269,
0.0458,0.0055,-12.35,-56.529,
0.0454,0.0055,-12.25,-56.923,
0.0449,0.0055,-12.15,-57.281,
0.0444,0.0054,-12.05,-57.578,
0.0439,0.0054,-11.95,-57.927,
0.0435,0.0054,-11.85,-58.247,
0.043,0.0054,-11.75,-58.589,
0.0425,0.0054,-11.65,-59.030,
0.0421,0.0054,-11.55,-59.280,
0.0416,0.0054,-11.45,-59.603,
0.0411,0.0054,-11.35,-59.947,
0.0406,0.0053,-11.25,-60.282,
0.0402,0.0053,-11.15,-60.709,
0.0397,0.0053,-11.05,-60.996,
0.0392,0.0053,-10.95,-61.354,
0.0387,0.0053,-10.85,-61.757,
0.0383,0.0053,-10.75,-62.032,
0.0378,0.0053,-10.65,-62.451,
0.0374,0.0052,-10.55,-62.801,
0.0371,0.0052,-10.45,-63.103,
0.0367,0.0052,-10.35,-63.462,
0.0363,0.0051,-10.25,-63.915,
0.036,0.0051,-10.1501,-64.178,
0.0356,0.005,-10.05,-64.630,
0.0353,0.005,-9.95,-65.093,
0.0349,0.005,-9.85,-65.291,
0.0345,0.0049,-9.75,-65.732,
0.0342,0.0049,-9.65,-65.966,
0.0338,0.0049,-9.55,-66.520,
0.0334,0.0048,-9.4501,-66.862,
0.0331,0.0048,-9.35,-67.146,
0.0327,0.0048,-9.2501,-67.603,
0.0324,0.0047,-9.15,-68.000,
0.032,0.0047,-9.05,-68.265,
0.0316,0.0046,-8.95,-68.790,
0.0313,0.0046,-8.85,-69.112,
0.0309,0.0046,-8.75,-69.566,
0.0306,0.0045,-8.65,-69.867,
0.0302,0.0045,-8.5501,-70.305,
0.0298,0.0045,-8.45,-70.679,
0.0295,0.0044,-8.3501,-71.161,
0.0291,0.0044,-8.25,-71.564,
0.0287,0.0044,-8.15,-71.939,
0.0284,0.0043,-8.05,-72.407,
0.028,0.0043,-7.95,-72.801,
0.0277,0.0042,-7.85,-73.147,
0.0273,0.0042,-7.75,-73.607,
0.0269,0.0042,-7.65,-74.012,
0.0266,0.0041,-7.55,-74.362,
0.0262,0.0041,-7.45,-74.734,
0.0259,0.0041,-7.35,-75.223,
0.0255,0.004,-7.25,-75.545,
0.0251,0.004,-7.15,-75.971,
0.0248,0.004,-7.05,-76.503,
0.0244,0.0039,-6.95,-76.833,
0.024,0.0039,-6.85,-77.163,
0.0237,0.0038,-6.75,-77.721,
0.0233,0.0038,-6.65,-78.031,
0.023,0.0038,-6.55,-78.556,
0.0226,0.0037,-6.45,-79.001,
0.0222,0.0037,-6.35,-79.370,
0.0219,0.0037,-6.25,-79.800,
0.0215,0.0036,-6.15,-80.256,
0.0212,0.0036,-6.05,-80.635,
0.0208,0.0035,-5.95,-81.071,
0.0204,0.0035,-5.85,-81.417,
0.0201,0.0035,-5.75,-81.972,
0.0197,0.0034,-5.65,-82.462,
0.0194,0.0034,-5.55,-82.915,
0.019,0.0034,-5.45,-83.219,
0.0186,0.0033,-5.35,-83.741,
0.0183,0.0033,-5.25,-84.299,
0.0179,0.0033,-5.15,-84.673,
0.0175,0.0032,-5.05,-85.094,
0.0172,0.0032,-4.95,-85.621,
0.0168,0.0031,-4.85,-85.960,
0.0165,0.0031,-4.75,-86.240,
0.0161,0.0031,-4.65,-86.825,
0.0157,0.003,-4.55,-87.359,
0.0154,0.003,-4.45,-87.898,
0.015,0.0029,-4.35,-88.366,
0.0147,0.0028,-4.25,-88.620,
0.0144,0.0028,-4.15,-89.185,
0.014,0.0027,-4.05,-89.575,
0.0137,0.0026,-3.95,-89.965,
0.0133,0.0026,-3.85,-90.446,
0.013,0.0025,-3.75,-90.924,
0.0126,0.0024,-3.65,-91.531,
