HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Pinpoint 3D MR Safe
Project run number,3
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,200613
Manufacturer,PTW
Model,Pinpoint 3D MR Safe
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.887,[pA]
Reference detector,-0.895,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-08T20:28:07.9601014-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-16,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,16,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,320000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.006627,[cm]
Calculated field width,26.715236,[cm]
Calculated penumbra left,6.515610,[cm]
Calculated penumbra right,6.511890,[cm]
Calculated symmetry,0.815,[%]
Normalisation factor,0.472098,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-15.9502,-0.0005,-5.0026,-5.353,
-15.8498,-0.0009,-5.0051,-5.450,
-15.7499,-0.0007,-5.0053,-5.599,
-15.6499,-0.0006,-5.0054,-5.731,
-15.5498,-0.0004,-5.0056,-5.870,
-15.4499,-0.0002,-5.0058,-5.997,
-15.3498,-0.0001,-5.0059,-6.137,
-15.2497,0.0001,-5.0061,-6.307,
-15.1498,0.0002,-5.0063,-6.468,
-15.0499,0.0004,-5.0064,-6.689,
-14.95,0.0006,-5.0066,-6.915,
-14.8499,0.0007,-5.0068,-7.138,
-14.7499,0.0009,-5.0069,-7.435,
-14.6498,0.0011,-5.0071,-7.718,
-14.5499,0.0012,-5.0072,-8.066,
-14.4499,0.0014,-5.0074,-8.444,
-14.3498,0.0015,-5.0076,-8.943,
-14.2499,0.0017,-5.0077,-9.494,
-14.1499,0.0019,-5.0079,-10.375,
-14.0498,0.002,-5.0081,-11.493,
-13.9498,0.0022,-5.0082,-13.191,
-13.8499,0.0024,-5.0084,-16.079,
-13.7499,0.0025,-5.0086,-20.926,
-13.6498,0.0027,-5.0087,-28.287,
-13.5499,0.0028,-5.0089,-36.571,
-13.4499,0.003,-5.009,-44.227,
-13.3498,0.0032,-5.0092,-50.070,
-13.2499,0.0033,-5.0094,-53.899,
-13.1499,0.0035,-5.0095,-56.236,
-13.0498,0.0037,-5.0097,-57.794,
-12.9499,0.0038,-5.0099,-58.994,
-12.8499,0.004,-5.01,-59.644,
-12.7498,0.0041,-5.0102,-60.484,
-12.6499,0.0043,-5.0103,-60.765,
-12.5499,0.0045,-5.0105,-61.307,
-12.4498,0.0046,-5.0107,-61.711,
-12.3499,0.0048,-5.0108,-62.270,
-12.2499,0.005,-5.011,-62.584,
-12.1498,0.0051,-5.0112,-62.830,
-12.0499,0.0053,-5.0113,-63.453,
