HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Pinpoint 3D MR Safe
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,200613
Manufacturer,PTW
Model,Pinpoint 3D MR Safe
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.83,[pA]
Reference detector,-0.908,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-08T19:34:42.7247015-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,24.07,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-14,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,14,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,280000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.012075,[cm]
Calculated field width,23.686072,[cm]
Calculated penumbra left,5.068496,[cm]
Calculated penumbra right,5.151343,[cm]
Calculated symmetry,0.832,[%]
Normalisation factor,0.474323,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-13.9512,-0.0002,-5.0027,-5.888,
-13.8499,0.0003,-5.0054,-6.050,
-13.7499,0.0007,-5.0056,-6.195,
-13.6498,0.0009,-5.0057,-6.350,
-13.5499,0.001,-5.0059,-6.522,
-13.4499,0.0012,-5.0061,-6.745,
-13.3498,0.0014,-5.0062,-6.992,
-13.2499,0.0015,-5.0064,-7.237,
-13.1499,0.0017,-5.0066,-7.529,
-13.0498,0.0019,-5.0067,-7.834,
-12.9499,0.002,-5.0069,-8.189,
-12.8499,0.0022,-5.007,-8.670,
-12.7498,0.0023,-5.0072,-9.146,
-12.6499,0.0025,-5.0074,-9.825,
-12.5499,0.0027,-5.0075,-10.868,
-12.4498,0.0028,-5.0077,-12.214,
-12.3499,0.003,-5.0079,-14.353,
-12.2499,0.0032,-5.008,-18.056,
-12.1498,0.0033,-5.0082,-24.169,
-12.0499,0.0035,-5.0083,-32.375,
-11.9499,0.0037,-5.0085,-40.988,
-11.8498,0.0038,-5.0087,-49.027,
-11.7498,0.004,-5.0088,-54.191,
-11.6498,0.0041,-5.009,-57.779,
-11.5499,0.0043,-5.0092,-60.289,
-11.45,0.0045,-5.0093,-61.898,
-11.3499,0.0046,-5.0095,-63.028,
-11.2498,0.0048,-5.0096,-63.911,
-11.1499,0.005,-5.0098,-64.466,
-11.0499,0.0051,-5.01,-65.074,
-10.9498,0.0053,-5.0101,-65.725,
-10.8499,0.0054,-5.0103,-66.253,
-10.7499,0.0056,-5.0105,-66.646,
-10.6499,0.0058,-5.0106,-66.944,
-10.5499,0.0059,-5.0108,-67.249,
-10.4498,0.0061,-5.0109,-67.822,
-10.3499,0.0063,-5.0111,-68.068,
-10.2498,0.0064,-5.0113,-68.650,
-10.1497,0.0066,-5.0114,-69.021,
-10.0498,0.0067,-5.0116,-68.900,
-9.9499,0.0069,-5.0118,-69.765,
-9.8498,0.0071,-5.0119,-70.069,
-9.7499,0.0072,-5.0121,-70.207,
-9.6499,0.0074,-5.0123,-70.735,
-9.5498,0.0076,-5.0124,-71.131,
-9.4499,0.0077,-5.0126,-71.525,
-9.35,0.0078,-5.0127,-71.892,
-9.2501,0.0078,-5.0127,-72.255,
-9.15,0.0077,-5.0126,-72.644,
-9.0499,0.0077,-5.0126,-73.205,
-8.9499,0.0076,-5.0125,-73.219,
-8.8498,0.0075,-5.0125,-73.564,
-8.7499,0.0074,-5.0124,-73.988,
-8.65,0.0073,-5.0124,-74.285,
-8.55,0.0073,-5.0123,-74.806,
-8.4499,0.0072,-5.0123,-75.176,
-8.3499,0.0071,-5.0122,-75.605,
-8.2498,0.007,-5.0122,-76.000,
-8.1499,0.007,-5.0121,-76.068,
-8.05,0.0069,-5.0121,-76.719,
-7.95,0.0068,-5.012,-76.861,
-7.8499,0.0067,-5.012,-77.457,
-7.7498,0.0066,-5.0119,-77.651,
-7.6498,0.0066,-5.0118,-78.156,
-7.5499,0.0065,-5.0118,-78.707,
-7.45,0.0064,-5.0117,-78.918,
-7.3499,0.0063,-5.0117,-79.402,
-7.2499,0.0063,-5.0116,-79.623,
-7.1499,0.0062,-5.0116,-79.998,
-7.05,0.0061,-5.0115,-80.521,
-6.95,0.006,-5.0115,-80.588,
-6.85,0.0059,-5.0114,-81.057,
-6.7499,0.0059,-5.0114,-81.449,
-6.6498,0.0058,-5.0113,-81.870,
-6.5498,0.0057,-5.0113,-82.198,
-6.4499,0.0056,-5.0112,-82.821,
-6.35,0.0056,-5.0112,-82.949,
-6.2499,0.0055,-5.0111,-83.566,
-6.1499,0.0054,-5.0111,-83.777,
-6.0499,0.0053,-5.011,-84.113,
-5.9499,0.0052,-5.011,-83.985,
-5.85,0.0052,-5.0109,-84.858,
-5.75,0.0051,-5.0109,-85.094,
-5.6499,0.005,-5.0108,-85.673,
-5.5499,0.0049,-5.0108,-85.948,
-5.4498,0.0048,-5.0107,-86.350,
-5.3499,0.0048,-5.0107,-86.627,
-5.25,0.0047,-5.0106,-87.150,
-5.15,0.0046,-5.0105,-87.522,
-5.0499,0.0045,-5.0105,-87.666,
-4.9498,0.0045,-5.0104,-87.967,
-4.8498,0.0044,-5.0104,-88.530,
-4.7499,0.0043,-5.0103,-88.861,
-4.65,0.0042,-5.0103,-89.013,
-4.5499,0.0042,-5.0102,-89.673,
-4.4498,0.0041,-5.0102,-89.889,
-4.3499,0.004,-5.0101,-90.510,
-4.25,0.0039,-5.0101,-90.659,
-4.1499,0.0038,-5.01,-91.027,
-4.0499,0.0038,-5.01,-91.259,
-3.9499,0.0037,-5.0099,-91.640,
-3.8499,0.0036,-5.0099,-91.896,
-3.75,0.0035,-5.0098,-92.251,
-3.65,0.0034,-5.0098,-92.629,
-3.5499,0.0034,-5.0097,-92.675,
-3.4498,0.0033,-5.0097,-93.236,
-3.3498,0.0032,-5.0096,-93.657,
-3.2499,0.0031,-5.0096,-93.613,
-3.15,0.0031,-5.0095,-94.284,
-3.05,0.003,-5.0095,-94.501,
-2.9499,0.0029,-5.0094,-94.818,
-2.8498,0.0028,-5.0094,-94.867,
-2.7498,0.0027,-5.0093,-95.349,
-2.6499,0.0027,-5.0093,-95.550,
-2.55,0.0026,-5.0092,-95.948,
-2.4499,0.0025,-5.0091,-96.186,
-2.3499,0.0024,-5.0091,-96.565,
-2.2499,0.0024,-5.009,-96.805,
-2.1499,0.0023,-5.009,-96.800,
-2.05,0.0022,-5.0089,-97.178,
-1.95,0.0021,-5.0089,-97.311,
-1.85,0.002,-5.0088,-97.691,
-1.7499,0.002,-5.0088,-97.678,
-1.6498,0.0019,-5.0087,-97.821,
-1.5498,0.0018,-5.0087,-98.189,
-1.4498,0.0017,-5.0086,-98.114,
-1.3499,0.0017,-5.0086,-98.798,
-1.2499,0.0016,-5.0085,-98.583,
-1.15,0.0015,-5.0085,-98.976,
-1.0501,0.0014,-5.0084,-98.999,
-0.95,0.0013,-5.0084,-99.014,
-0.85,0.0013,-5.0083,-99.228,
-0.7499,0.0012,-5.0083,-99.423,
-0.6499,0.0011,-5.0082,-99.770,
-0.5498,0.001,-5.0082,-99.731,
-0.4499,0.001,-5.0081,-99.713,
-0.35,0.0009,-5.0081,-100.000,
-0.25,0.0008,-5.008,-99.796,
-0.1499,0.0007,-5.008,-99.736,
-0.0499,0.0006,-5.0079,-99.336,
0.0501,0.0006,-5.0079,-99.565,
0.1501,0.0006,-5.0078,-99.590,
0.25,0.0007,-5.0078,-99.411,
0.3501,0.0007,-5.0078,-99.171,
0.4501,0.0007,-5.0078,-99.365,
0.5501,0.0008,-5.0078,-99.059,
0.65,0.0008,-5.0078,-98.933,
0.7501,0.0008,-5.0078,-98.955,
0.8502,0.0009,-5.0078,-98.789,
0.9501,0.0009,-5.0078,-98.529,
1.05,0.0009,-5.0078,-98.737,
1.1501,0.001,-5.0078,-98.634,
1.25,0.001,-5.0077,-98.317,
1.3499,0.0011,-5.0077,-98.224,
1.45,0.0011,-5.0077,-97.857,
1.5501,0.0011,-5.0077,-97.965,
1.6502,0.0012,-5.0077,-97.554,
1.7501,0.0012,-5.0077,-97.662,
1.85,0.0012,-5.0077,-97.150,
1.9501,0.0013,-5.0077,-96.947,
2.0501,0.0013,-5.0077,-96.633,
2.15,0.0013,-5.0077,-96.527,
2.25,0.0014,-5.0076,-96.186,
2.3501,0.0014,-5.0076,-96.084,
2.4501,0.0014,-5.0076,-95.886,
2.55,0.0015,-5.0076,-95.680,
2.6501,0.0015,-5.0076,-95.295,
2.7501,0.0016,-5.0076,-95.189,
2.8501,0.0016,-5.0076,-94.776,
2.95,0.0016,-5.0076,-94.604,
3.0501,0.0017,-5.0076,-94.300,
3.1501,0.0017,-5.0076,-94.140,
3.2501,0.0017,-5.0075,-93.467,
3.35,0.0018,-5.0075,-93.292,
3.4501,0.0018,-5.0075,-92.887,
3.5502,0.0018,-5.0075,-92.691,
3.6501,0.0019,-5.0075,-92.207,
3.75,0.0019,-5.0075,-92.157,
3.8501,0.0019,-5.0075,-91.638,
3.9502,0.002,-5.0075,-91.230,
4.0501,0.002,-5.0075,-91.162,
4.15,0.002,-5.0075,-90.851,
4.2501,0.0021,-5.0075,-90.413,
4.3501,0.0021,-5.0074,-90.234,
4.45,0.0022,-5.0074,-89.508,
4.55,0.0022,-5.0074,-89.429,
4.6501,0.0022,-5.0074,-88.920,
4.75,0.0023,-5.0074,-88.692,
4.8501,0.0023,-5.0074,-88.376,
4.9501,0.0023,-5.0074,-88.051,
5.0501,0.0024,-5.0074,-87.614,
5.15,0.0024,-5.0074,-87.276,
5.2501,0.0024,-5.0074,-87.052,
5.3502,0.0025,-5.0073,-86.339,
5.4501,0.0025,-5.0073,-86.167,
5.55,0.0026,-5.0073,-85.669,
5.6501,0.0026,-5.0073,-85.254,
5.7502,0.0026,-5.0073,-84.876,
5.8501,0.0027,-5.0073,-84.721,
5.95,0.0027,-5.0073,-84.183,
6.0501,0.0027,-5.0073,-83.902,
6.1502,0.0028,-5.0073,-83.399,
6.2501,0.0028,-5.0073,-83.192,
6.35,0.0028,-5.0072,-82.987,
6.4501,0.0029,-5.0072,-82.484,
6.5501,0.0029,-5.0072,-82.061,
6.65,0.0029,-5.0072,-81.777,
6.75,0.003,-5.0072,-81.389,
6.8501,0.003,-5.0072,-81.065,
6.9501,0.003,-5.0072,-80.877,
7.05,0.0031,-5.0072,-80.202,
7.1501,0.0031,-5.0072,-79.753,
7.2501,0.0032,-5.0072,-79.532,
7.3501,0.0032,-5.0072,-79.144,
7.45,0.0032,-5.0071,-78.656,
7.5501,0.0033,-5.0071,-78.515,
7.6502,0.0033,-5.0071,-77.836,
7.7501,0.0033,-5.0071,-77.685,
7.85,0.0034,-5.0071,-77.312,
7.9501,0.0034,-5.0071,-77.025,
8.0502,0.0034,-5.0071,-76.474,
8.1501,0.0035,-5.0071,-76.179,
8.25,0.0035,-5.0071,-75.656,
8.3501,0.0035,-5.0071,-75.495,
8.4502,0.0036,-5.007,-75.027,
8.5501,0.0036,-5.007,-74.652,
8.65,0.0037,-5.007,-74.101,
8.7501,0.0037,-5.007,-73.884,
8.8501,0.0037,-5.007,-73.616,
8.95,0.0038,-5.007,-73.115,
9.05,0.0038,-5.007,-73.057,
9.1501,0.0038,-5.007,-72.362,
9.2501,0.0039,-5.007,-72.144,
9.35,0.0039,-5.007,-72.037,
9.4501,0.0039,-5.0068,-71.536,
9.5502,0.0038,-5.0067,-71.096,
9.6503,0.0037,-5.0065,-71.027,
9.7503,0.0036,-5.0064,-70.443,
9.8502,0.0035,-5.0062,-70.135,
9.9502,0.0034,-5.0061,-69.887,
10.0502,0.0033,-5.0059,-69.336,
10.1502,0.0033,-5.0058,-69.144,
10.2502,0.0032,-5.0056,-68.580,
10.3502,0.0031,-5.0055,-68.224,
10.4502,0.003,-5.0053,-67.857,
10.5503,0.0029,-5.0052,-67.369,
10.6501,0.0028,-5.005,-67.152,
10.7501,0.0027,-5.0049,-66.599,
10.8501,0.0026,-5.0047,-66.006,
10.95,0.0025,-5.0046,-65.569,
11.05,0.0024,-5.0044,-65.060,
11.15,0.0024,-5.0043,-64.482,
11.25,0.0023,-5.0041,-63.956,
11.3502,0.0022,-5.004,-62.399,
11.4503,0.0021,-5.0038,-61.938,
11.5503,0.002,-5.0037,-60.573,
11.6503,0.0019,-5.0035,-58.393,
11.75,0.0018,-5.0034,-55.134,
11.8499,0.0017,-5.0032,-50.352,
11.9502,0.0016,-5.0031,-43.571,
12.0501,0.0016,-5.0029,-35.086,
12.15,0.0015,-5.0028,-26.743,
12.25,0.0014,-5.0026,-19.744,
12.35,0.0013,-5.0025,-14.935,
12.45,0.0012,-5.0023,-12.088,
12.55,0.0011,-5.0022,-10.484,
12.65,0.001,-5.0021,-9.509,
12.75,0.0009,-5.0019,-8.886,
12.85,0.0008,-5.0018,-8.439,
12.95,0.0008,-5.0016,-8.130,
13.05,0.0007,-5.0015,-7.793,
13.15,0.0006,-5.0013,-7.534,
13.25,0.0005,-5.0012,-7.343,
13.35,0.0004,-5.001,-7.033,
13.45,0.0003,-5.0009,-6.862,
13.55,0.0002,-5.0007,-6.694,
13.65,0.0001,-5.0006,-6.535,
13.75,0,-5.0004,-6.306,
13.85,-0.0001,-5.0003,-6.094,
13.95,-0.0001,-5.0001,-5.973,

Checksum:,E6210E08FDFD4E0807B90EEE12EC6184DE7B8E45B8624ABF2725A290A66C3E1D
