HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor Nano SN 18081
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,18081
Manufacturer,IBA
Model,Razor Nano
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.83,[pA]
Reference detector,-0.894,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-26T18:17:16.2230954-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,14.94,[cm]
Field size inline,14.94,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-8.7,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,8.7,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,174000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.020441,[cm]
Calculated field width,14.709484,[cm]
Calculated penumbra left,1.361777,[cm]
Calculated penumbra right,1.353165,[cm]
Calculated symmetry,1.211,[%]
Normalisation factor,1.494623,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-8.6517,0.0017,-5.0026,-5.192,
-8.5498,0.0034,-5.0053,-5.512,
-8.4498,0.0037,-5.0053,-5.828,
-8.3499,0.0036,-5.0052,-6.104,
-8.25,0.0035,-5.0052,-6.789,
-8.1499,0.0035,-5.0051,-7.307,
-8.0499,0.0034,-5.005,-8.271,
-7.9498,0.0033,-5.005,-9.539,
-7.8499,0.0032,-5.0049,-11.270,
-7.75,0.0032,-5.0049,-13.742,
-7.65,0.0031,-5.0048,-18.377,
-7.5499,0.003,-5.0048,-25.903,
-7.4498,0.0029,-5.0047,-36.752,
-7.3499,0.0028,-5.0047,-48.478,
-7.25,0.0028,-5.0046,-58.224,
-7.15,0.0027,-5.0046,-65.199,
-7.0499,0.0026,-5.0045,-69.902,
-6.9499,0.0025,-5.0045,-72.880,
-6.8498,0.0025,-5.0044,-74.960,
-6.7499,0.0024,-5.0044,-76.228,
-6.65,0.0023,-5.0043,-77.122,
-6.5499,0.0022,-5.0043,-78.365,
-6.4499,0.0021,-5.0042,-79.147,
-6.3499,0.0021,-5.0042,-79.535,
-6.2499,0.002,-5.0041,-80.093,
-6.15,0.0019,-5.0041,-80.539,
-6.05,0.0018,-5.004,-81.365,
-5.95,0.0018,-5.004,-82.154,
-5.8499,0.0017,-5.0039,-82.745,
-5.7498,0.0016,-5.0039,-82.519,
-5.6498,0.0015,-5.0038,-83.671,
-5.5498,0.0014,-5.0038,-84.039,
-5.4499,0.0014,-5.0037,-84.816,
-5.3499,0.0013,-5.0037,-85.109,
-5.2498,0.0012,-5.0036,-85.840,
-5.1499,0.0011,-5.0036,-86.292,
-5.05,0.0011,-5.0035,-86.494,
-4.95,0.001,-5.0035,-87.071,
-4.8499,0.0009,-5.0034,-87.125,
-4.7499,0.0008,-5.0034,-87.880,
-4.6499,0.0007,-5.0033,-88.318,
-4.55,0.0007,-5.0033,-88.623,
-4.4499,0.0006,-5.0032,-89.169,
-4.3499,0.0005,-5.0032,-88.939,
-4.2499,0.0004,-5.0031,-89.768,
-4.15,0.0004,-5.0031,-90.116,
-4.05,0.0003,-5.003,-90.368,
-3.95,0.0002,-5.003,-90.842,
-3.8499,0.0001,-5.0029,-91.191,
-3.7498,0,-5.0028,-91.661,
-3.65,0,-5.0028,-92.054,
-3.5501,-0.0001,-5.0027,-92.225,
-3.45,-0.0002,-5.0027,-92.880,
-3.3499,-0.0003,-5.0026,-92.854,
-3.2499,-0.0003,-5.0026,-93.656,
-3.1498,-0.0004,-5.0025,-94.023,
-3.0499,-0.0005,-5.0025,-94.401,
-2.95,-0.0006,-5.0024,-94.171,
-2.8499,-0.0007,-5.0024,-94.984,
-2.7499,-0.0007,-5.0023,-95.314,
-2.6498,-0.0008,-5.0023,-95.516,
-2.5499,-0.0009,-5.0022,-95.294,
-2.45,-0.001,-5.0022,-96.025,
-2.35,-0.001,-5.0021,-95.909,
-2.25,-0.0011,-5.0021,-96.334,
-2.1499,-0.0012,-5.002,-96.795,
-2.0498,-0.0013,-5.002,-97.177,
-1.9499,-0.0014,-5.0019,-97.201,
-1.85,-0.0014,-5.0019,-97.644,
-1.7499,-0.0015,-5.0018,-98.052,
-1.6499,-0.0016,-5.0018,-98.020,
-1.5499,-0.0017,-5.0017,-97.921,
-1.4499,-0.0017,-5.0017,-98.186,
-1.35,-0.0018,-5.0016,-98.581,
-1.25,-0.0019,-5.0016,-98.949,
-1.1499,-0.002,-5.0015,-98.906,
-1.0499,-0.002,-5.0015,-98.961,
-0.9499,-0.0021,-5.0014,-99.560,
-0.85,-0.0022,-5.0014,-99.631,
-0.75,-0.0023,-5.0013,-99.834,
-0.65,-0.0024,-5.0013,-99.652,
-0.5499,-0.0024,-5.0012,-99.919,
-0.4498,-0.0025,-5.0012,-99.848,
-0.3498,-0.0026,-5.0011,-99.841,
-0.2499,-0.0027,-5.0011,-100.000,
-0.15,-0.0027,-5.001,-99.689,
-0.0499,-0.0028,-5.001,-99.557,
0.0501,-0.0029,-5.0009,-99.414,
0.1501,-0.0029,-5.0009,-99.398,
0.2502,-0.0028,-5.0009,-99.540,
0.3501,-0.0028,-5.0009,-99.200,
0.45,-0.0028,-5.0009,-99.116,
0.55,-0.0027,-5.0008,-99.214,
0.6499,-0.0027,-5.0008,-99.296,
0.75,-0.0027,-5.0008,-98.843,
0.85,-0.0026,-5.0008,-98.879,
0.9501,-0.0026,-5.0008,-98.331,
1.0501,-0.0026,-5.0008,-98.376,
1.15,-0.0025,-5.0008,-98.480,
1.2501,-0.0025,-5.0008,-98.224,
1.3501,-0.0024,-5.0008,-97.964,
1.4501,-0.0024,-5.0008,-97.670,
1.55,-0.0024,-5.0007,-97.696,
1.6501,-0.0023,-5.0007,-97.605,
1.7501,-0.0023,-5.0007,-97.258,
1.8501,-0.0023,-5.0007,-97.043,
1.95,-0.0022,-5.0007,-97.019,
2.0501,-0.0022,-5.0007,-96.673,
2.15,-0.0022,-5.0007,-96.366,
2.2499,-0.0021,-5.0007,-96.109,
2.35,-0.0021,-5.0007,-95.987,
2.4501,-0.0021,-5.0007,-95.636,
2.5502,-0.002,-5.0006,-95.329,
2.6501,-0.002,-5.0006,-94.922,
2.75,-0.0019,-5.0006,-94.966,
2.8501,-0.0019,-5.0006,-94.485,
2.9501,-0.0019,-5.0006,-94.217,
3.05,-0.0018,-5.0006,-93.394,
3.1501,-0.0018,-5.0006,-93.557,
3.2501,-0.0018,-5.0006,-93.190,
3.3501,-0.0017,-5.0006,-92.746,
3.45,-0.0017,-5.0005,-92.429,
3.55,-0.0017,-5.0005,-91.710,
3.6501,-0.0016,-5.0005,-91.658,
3.7501,-0.0016,-5.0005,-91.642,
3.85,-0.0016,-5.0005,-91.032,
3.9501,-0.0015,-5.0005,-90.356,
4.0501,-0.0015,-5.0005,-90.354,
4.1501,-0.0014,-5.0005,-89.962,
4.25,-0.0014,-5.0005,-89.799,
4.3501,-0.0014,-5.0005,-89.385,
4.4502,-0.0013,-5.0004,-88.905,
4.5501,-0.0013,-5.0004,-88.675,
4.6501,-0.0013,-5.0004,-87.981,
4.7501,-0.0012,-5.0004,-87.903,
4.85,-0.0012,-5.0004,-87.308,
4.95,-0.0012,-5.0004,-86.771,
5.0502,-0.0011,-5.0004,-86.126,
5.1501,-0.0011,-5.0004,-85.963,
5.25,-0.0011,-5.0004,-85.763,
5.3501,-0.001,-5.0004,-85.152,
5.4502,-0.001,-5.0003,-84.538,
5.5501,-0.0009,-5.0003,-84.017,
5.65,-0.0009,-5.0003,-83.602,
5.7501,-0.0009,-5.0003,-83.544,
5.8501,-0.0008,-5.0003,-82.598,
5.9501,-0.0008,-5.0003,-82.213,
6.05,-0.0008,-5.0003,-82.004,
6.1501,-0.0007,-5.0003,-80.991,
6.2501,-0.0007,-5.0003,-80.253,
6.35,-0.0007,-5.0002,-79.846,
6.4501,-0.0006,-5.0002,-78.997,
6.5501,-0.0006,-5.0002,-78.096,
6.6501,-0.0006,-5.0002,-77.029,
6.75,-0.0005,-5.0002,-75.954,
6.85,-0.0005,-5.0002,-74.604,
6.9501,-0.0005,-5.0002,-72.333,
7.0501,-0.0004,-5.0002,-70.052,
7.15,-0.0004,-5.0002,-66.398,
7.2501,-0.0003,-5.0002,-60.687,
7.3502,-0.0003,-5.0001,-52.573,
7.4501,-0.0003,-5.0001,-42.285,
7.55,-0.0002,-5.0001,-30.656,
7.6501,-0.0002,-5.0001,-20.993,
7.7502,-0.0002,-5.0001,-14.483,
7.8501,-0.0001,-5.0001,-10.801,
7.95,-0.0001,-5.0001,-8.996,
8.0501,-0.0001,-5.0001,-7.802,
8.1501,0,-5.0001,-7.027,
8.25,0,-5.0001,-6.514,
8.3501,0,-5,-6.206,
8.4501,0.0001,-5,-5.767,
8.5501,0.0001,-5,-5.592,
8.65,0.0002,-5,-5.233,

Checksum:,F04307FB4F804D7CEE3020D13FB5E12EB64F5944024D9F4B9E89BC3A318D7543
