HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.912 mm, Y=0.114 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor SN 17414
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,17414
Manufacturer,IBA
Model,Razor
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.86,[pA]
Reference detector,-0.896,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-31T18:36:37.4317150-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-21,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,211000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,65.755,[%]
Calculated D20,36.869,[%]
DMax,1.475026,[cm]
Normalisation factor,0.581571,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0456,0.0063,-20.9501,-34.674,
0.0912,0.0114,-20.85,-34.902,
0.0902,0.0112,-20.75,-35.220,
0.0894,0.0111,-20.65,-35.374,
0.0886,0.011,-20.55,-35.613,
0.0881,0.0108,-20.45,-35.877,
0.0875,0.0107,-20.35,-36.113,
0.087,0.0106,-20.25,-36.302,
0.0864,0.0104,-20.15,-36.534,
0.0858,0.0103,-20.05,-36.714,
0.0853,0.0102,-19.95,-37.024,
0.0847,0.0101,-19.85,-37.231,
0.0842,0.0099,-19.75,-37.390,
0.0836,0.0098,-19.65,-37.638,
0.0831,0.0097,-19.55,-37.891,
0.0825,0.0095,-19.45,-38.136,
0.0819,0.0094,-19.35,-38.306,
0.0814,0.0093,-19.25,-38.645,
0.0808,0.0091,-19.15,-38.841,
0.0803,0.009,-19.05,-39.126,
0.0797,0.0089,-18.95,-39.337,
0.0791,0.0088,-18.85,-39.545,
0.0786,0.0086,-18.75,-39.785,
0.078,0.0085,-18.65,-40.000,
0.0775,0.0084,-18.55,-40.237,
0.0769,0.0082,-18.45,-40.592,
0.0763,0.0081,-18.35,-40.721,
0.0758,0.008,-18.2501,-40.978,
0.0752,0.0078,-18.15,-41.236,
0.0747,0.0077,-18.05,-41.508,
0.0741,0.0076,-17.95,-41.715,
0.0735,0.0075,-17.8501,-41.957,
0.073,0.0073,-17.75,-42.229,
0.0724,0.0072,-17.65,-42.525,
0.0719,0.0071,-17.55,-42.701,
0.0713,0.0069,-17.45,-42.901,
0.0707,0.0068,-17.35,-43.175,
0.0702,0.0067,-17.25,-43.486,
0.0696,0.0066,-17.15,-43.739,
0.0691,0.0064,-17.05,-44.017,
0.0685,0.0063,-16.95,-44.305,
0.0679,0.0062,-16.85,-44.555,
0.0674,0.006,-16.75,-44.779,
0.0669,0.0059,-16.65,-45.004,
0.0664,0.0058,-16.55,-45.289,
0.0659,0.0058,-16.45,-45.602,
0.0654,0.0058,-16.35,-45.880,
0.0649,0.0058,-16.25,-46.102,
0.0645,0.0058,-16.15,-46.323,
0.064,0.0058,-16.05,-46.663,
0.0635,0.0058,-15.95,-47.006,
0.063,0.0058,-15.85,-47.154,
0.0626,0.0058,-15.75,-47.393,
0.0621,0.0057,-15.65,-47.714,
0.0616,0.0057,-15.5501,-47.904,
0.0611,0.0057,-15.45,-48.309,
0.0607,0.0057,-15.35,-48.397,
0.0602,0.0057,-15.25,-48.835,
0.0597,0.0057,-15.15,-49.107,
0.0592,0.0057,-15.05,-49.349,
0.0588,0.0057,-14.95,-49.660,
0.0583,0.0057,-14.85,-49.951,
0.0578,0.0056,-14.7501,-50.185,
0.0573,0.0056,-14.6501,-50.505,
0.0569,0.0056,-14.55,-50.850,
0.0564,0.0056,-14.45,-51.047,
0.0559,0.0056,-14.35,-51.359,
0.0554,0.0056,-14.25,-51.614,
0.055,0.0056,-14.15,-52.015,
0.0545,0.0056,-14.05,-52.235,
0.054,0.0055,-13.95,-52.503,
0.0535,0.0055,-13.85,-52.860,
0.0531,0.0055,-13.75,-53.169,
0.0526,0.0055,-13.65,-53.529,
0.0521,0.0055,-13.55,-53.824,
0.0516,0.0055,-13.45,-54.111,
0.0512,0.0055,-13.35,-54.452,
0.0507,0.0055,-13.25,-54.736,
0.0502,0.0055,-13.15,-55.115,
0.0498,0.0054,-13.05,-55.314,
0.0493,0.0054,-12.95,-55.589,
0.0488,0.0054,-12.85,-56.044,
0.0483,0.0054,-12.75,-56.391,
0.0479,0.0054,-12.65,-56.551,
0.0474,0.0054,-12.55,-56.949,
0.0469,0.0054,-12.45,-57.280,
0.0464,0.0054,-12.35,-57.639,
0.046,0.0054,-12.25,-57.995,
0.0455,0.0053,-12.15,-58.344,
0.045,0.0053,-12.05,-58.619,
0.0445,0.0053,-11.95,-58.938,
0.0441,0.0053,-11.85,-59.332,
0.0436,0.0053,-11.75,-59.580,
0.0431,0.0053,-11.65,-60.016,
0.0426,0.0053,-11.55,-60.280,
0.0422,0.0053,-11.45,-60.631,
0.0417,0.0052,-11.35,-60.962,
0.0412,0.0052,-11.25,-61.301,
0.0407,0.0052,-11.15,-61.688,
0.0403,0.0052,-11.05,-62.014,
0.0398,0.0052,-10.95,-62.387,
0.0393,0.0052,-10.85,-62.752,
0.0388,0.0052,-10.75,-62.960,
0.0384,0.0052,-10.65,-63.343,
0.0379,0.0051,-10.55,-63.710,
0.0375,0.0051,-10.45,-64.045,
0.0372,0.0051,-10.35,-64.435,
0.0368,0.005,-10.25,-64.858,
0.0365,0.005,-10.1501,-65.258,
0.0361,0.005,-10.05,-65.544,
0.0357,0.0049,-9.95,-65.966,
