HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor SN 17414
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,17414
Manufacturer,IBA
Model,Razor
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.86,[pA]
Reference detector,-0.896,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-31T17:20:14.0230200-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,14.94,[cm]
Field size inline,14.94,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-8.8,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,8.8,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,176000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.036589,[cm]
Calculated field width,14.982634,[cm]
Calculated penumbra left,1.468035,[cm]
Calculated penumbra right,1.551310,[cm]
Calculated symmetry,1.168,[%]
Normalisation factor,0.690536,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0003,-8.7503,-5.0021,-6.190,
0.0006,-8.65,-5.0042,-6.496,
0.0009,-8.55,-5.0041,-6.846,
0.001,-8.45,-5.004,-7.277,
0.0011,-8.35,-5.004,-7.730,
0.0012,-8.25,-5.0039,-8.391,
0.0013,-8.15,-5.0038,-9.441,
0.0015,-8.0499,-5.0037,-10.903,
0.0017,-7.9499,-5.0036,-13.182,
0.002,-7.8499,-5.0035,-16.869,
0.0022,-7.7498,-5.0035,-22.605,
0.0025,-7.6498,-5.0034,-30.707,
0.0026,-7.5498,-5.0033,-40.583,
0.0027,-7.4498,-5.0032,-50.488,
0.0028,-7.3498,-5.0031,-59.467,
0.0027,-7.2498,-5.003,-65.926,
0.0028,-7.1498,-5.003,-70.237,
0.0029,-7.0498,-5.0029,-73.052,
0.0028,-6.9497,-5.0029,-74.901,
0.0028,-6.8498,-5.0029,-76.198,
0.0028,-6.7499,-5.0029,-77.271,
0.0027,-6.6497,-5.003,-77.971,
0.0027,-6.5498,-5.003,-78.585,
0.0027,-6.45,-5.003,-79.301,
0.0026,-6.3498,-5.003,-79.872,
0.0026,-6.2496,-5.0031,-80.440,
0.0026,-6.1497,-5.0031,-81.306,
0.0023,-6.0498,-5.0031,-81.859,
0.0022,-5.9496,-5.0032,-82.396,
0.0022,-5.8497,-5.0032,-82.959,
0.0021,-5.7499,-5.0032,-83.589,
0.0021,-5.6497,-5.0032,-84.050,
0.0021,-5.5498,-5.0033,-84.347,
0.002,-5.4499,-5.0033,-85.092,
0.0022,-5.3497,-5.0033,-85.234,
0.0025,-5.2498,-5.0033,-85.800,
0.0031,-5.1499,-5.0034,-86.226,
0.0036,-5.0498,-5.0034,-86.748,
0.0038,-4.9496,-5.0034,-86.765,
0.0037,-4.8497,-5.0034,-87.463,
0.0035,-4.7498,-5.0035,-87.623,
0.0033,-4.6496,-5.0035,-88.158,
0.0031,-4.5497,-5.0035,-88.802,
0.0029,-4.4498,-5.0035,-89.044,
0.0027,-4.3497,-5.0036,-89.500,
0.0025,-4.2498,-5.0036,-89.915,
0.0023,-4.1499,-5.0036,-90.338,
0.0022,-4.0497,-5.0037,-90.457,
0.0021,-3.9498,-5.0037,-91.072,
0.0021,-3.8499,-5.0037,-91.464,
0.0019,-3.7498,-5.0037,-91.837,
0.0017,-3.6496,-5.0038,-92.272,
0.0017,-3.5497,-5.0038,-92.323,
0.0017,-3.4498,-5.0038,-92.937,
0.0016,-3.3496,-5.0038,-93.167,
0.0014,-3.2497,-5.0039,-93.518,
0.0013,-3.1498,-5.0039,-93.704,
0.0013,-3.0497,-5.0039,-94.134,
0.0012,-2.9498,-5.0039,-94.290,
0.0012,-2.8499,-5.004,-94.651,
0.0012,-2.7497,-5.004,-94.936,
0.0011,-2.6498,-5.004,-95.472,
0.0013,-2.5499,-5.0041,-95.708,
0.0014,-2.4497,-5.0041,-96.136,
0.0013,-2.3498,-5.0041,-96.066,
0.0013,-2.2499,-5.0041,-96.396,
0.0013,-2.1497,-5.0042,-96.682,
0.0014,-2.0498,-5.0042,-96.874,
0.0015,-1.9499,-5.0042,-97.136,
0.0015,-1.8497,-5.0042,-97.419,
0.0014,-1.7498,-5.0043,-97.460,
