HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor SN 17414
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,17414
Manufacturer,IBA
Model,Razor
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.86,[pA]
Reference detector,-0.896,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-31T18:02:53.5321734-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,24.07,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-13.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,13.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,270000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.018884,[cm]
Calculated field width,23.816359,[cm]
Calculated penumbra left,5.006730,[cm]
Calculated penumbra right,5.832436,[cm]
Calculated symmetry,3.360,[%]
Normalisation factor,0.678242,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0017,-13.4502,-5.0066,-6.176,
-0.0008,-13.3499,-5.0133,-6.348,
0.0002,-13.2499,-5.0132,-6.640,
0.0014,-13.1499,-5.0131,-6.836,
0.0023,-13.0499,-5.013,-7.113,
0.003,-12.9499,-5.0129,-7.470,
0.0066,-12.8499,-5.0129,-7.921,
0.0097,-12.7499,-5.0128,-8.519,
0.0092,-12.6499,-5.0127,-9.332,
0.0089,-12.5499,-5.0126,-10.547,
0.0086,-12.4499,-5.0125,-12.452,
0.0085,-12.3499,-5.0125,-15.814,
0.0084,-12.2499,-5.0124,-21.492,
0.0083,-12.1498,-5.0123,-29.237,
0.0081,-12.0498,-5.0122,-37.805,
0.0077,-11.9498,-5.0121,-45.858,
0.0072,-11.8497,-5.012,-52.710,
0.0068,-11.7497,-5.012,-57.314,
0.0065,-11.6496,-5.0119,-60.258,
0.0061,-11.5496,-5.0118,-61.918,
0.0057,-11.4496,-5.0117,-63.206,
0.0054,-11.3496,-5.0116,-63.927,
0.005,-11.2496,-5.0115,-64.488,
0.0047,-11.1496,-5.0115,-65.021,
0.0045,-11.0496,-5.0114,-65.497,
0.0043,-10.9496,-5.0113,-65.936,
0.0042,-10.8496,-5.0112,-66.463,
0.0042,-10.7496,-5.0111,-66.884,
0.0041,-10.6496,-5.0111,-67.671,
0.004,-10.5496,-5.011,-67.998,
0.0039,-10.4496,-5.0109,-68.265,
0.0039,-10.3496,-5.0108,-68.930,
0.0038,-10.2496,-5.0107,-69.010,
0.0037,-10.1495,-5.0106,-69.452,
0.0038,-10.0495,-5.0106,-70.027,
0.0039,-9.9497,-5.0105,-70.589,
0.0038,-9.85,-5.0104,-70.647,
0.0038,-9.75,-5.0103,-70.876,
0.0037,-9.65,-5.0102,-71.298,
0.0034,-9.55,-5.0101,-71.835,
