HEADER
Header Length,86
Export file version,2.0

Warning,Some of the samples in this profile were acquired more than 0.250 mm away from the intended location. Max. deviation per axis X=0.901 mm, Y=0.114 mm, Z=0.001 mm.

Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Razor SN 17414
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,17414
Manufacturer,IBA
Model,Razor
Bias voltage,300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.86,[pA]
Reference detector,-0.896,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-31T16:26:01.3744747-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,PDD
Profile status,Completed successfully
Start X,0,[cm]
Start Y,0,[cm]
Start Z,-21,[cm]
Stop X,0,[cm]
Stop Y,0,[cm]
Stop Z,0.1,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.00,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,211000,[µm]
Step size,1000,[µm]
Speed,320,[µm/s]
Integration time,3125,[ms]

Analysis result:
Analysis method,PDD standard
Calculated D10,56.934,[%]
Calculated D20,28.928,[%]
DMax,1.243584,[cm]
Normalisation factor,0.630670,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.045,0.0057,-20.9501,-27.172,
0.0901,0.0114,-20.85,-27.418,
0.0898,0.0112,-20.75,-27.555,
0.0892,0.0111,-20.65,-27.738,
0.0886,0.011,-20.55,-27.900,
0.0881,0.0108,-20.45,-28.117,
0.0875,0.0107,-20.35,-28.320,
0.087,0.0106,-20.25,-28.448,
0.0864,0.0104,-20.15,-28.684,
0.0858,0.0103,-20.05,-28.817,
0.0853,0.0102,-19.95,-29.039,
0.0847,0.0101,-19.85,-29.236,
0.0842,0.0099,-19.75,-29.462,
0.0836,0.0098,-19.65,-29.666,
0.0831,0.0097,-19.55,-29.781,
0.0825,0.0095,-19.45,-30.041,
0.0819,0.0094,-19.35,-30.198,
0.0814,0.0093,-19.25,-30.429,
0.0808,0.0091,-19.15,-30.626,
0.0803,0.009,-19.05,-30.817,
0.0797,0.0089,-18.95,-31.033,
0.0791,0.0088,-18.85,-31.240,
0.0786,0.0086,-18.75,-31.481,
0.078,0.0085,-18.65,-31.619,
0.0775,0.0084,-18.55,-31.856,
0.0769,0.0082,-18.45,-32.066,
0.0763,0.0081,-18.35,-32.308,
0.0758,0.008,-18.2501,-32.463,
0.0752,0.0078,-18.15,-32.754,
0.0747,0.0077,-18.05,-32.959,
0.0741,0.0076,-17.95,-33.225,
0.0735,0.0075,-17.8501,-33.370,
0.073,0.0073,-17.75,-33.654,
0.0724,0.0072,-17.65,-33.875,
0.0719,0.0071,-17.55,-34.077,
0.0713,0.0069,-17.45,-34.323,
0.0707,0.0068,-17.35,-34.571,
0.0702,0.0067,-17.25,-34.770,
0.0696,0.0066,-17.15,-35.011,
0.0691,0.0064,-17.05,-35.190,
0.0685,0.0063,-16.95,-35.497,
0.0679,0.0062,-16.85,-35.718,
0.0674,0.006,-16.75,-35.916,
0.0669,0.0059,-16.65,-36.219,
0.0664,0.0058,-16.55,-36.487,
0.0659,0.0058,-16.45,-36.722,
0.0654,0.0058,-16.35,-36.946,
0.0649,0.0058,-16.25,-37.140,
0.0645,0.0058,-16.15,-37.364,
0.064,0.0058,-16.05,-37.652,
0.0635,0.0058,-15.95,-37.911,
0.063,0.0058,-15.85,-38.160,
0.0626,0.0058,-15.75,-38.446,
0.0621,0.0057,-15.65,-38.774,
0.0616,0.0057,-15.5501,-38.954,
0.0611,0.0057,-15.45,-39.202,
0.0607,0.0057,-15.35,-39.490,
0.0602,0.0057,-15.25,-39.792,
0.0597,0.0057,-15.15,-40.067,
0.0592,0.0057,-15.05,-40.319,
0.0588,0.0057,-14.95,-40.665,
0.0583,0.0057,-14.85,-40.895,
0.0578,0.0056,-14.7501,-41.117,
0.0573,0.0056,-14.6501,-41.429,
0.0569,0.0056,-14.55,-41.635,
0.0564,0.0056,-14.45,-42.002,
0.0559,0.0056,-14.35,-42.276,
0.0554,0.0056,-14.25,-42.565,
0.055,0.0056,-14.15,-42.866,
0.0545,0.0056,-14.05,-43.174,
0.054,0.0055,-13.95,-43.481,
0.0535,0.0055,-13.85,-43.735,
0.0531,0.0055,-13.75,-44.059,
0.0526,0.0055,-13.65,-44.373,
0.0521,0.0055,-13.55,-44.744,
0.0516,0.0055,-13.45,-44.993,
0.0512,0.0055,-13.35,-45.341,
0.0507,0.0055,-13.25,-45.627,
0.0502,0.0055,-13.15,-45.925,
0.0498,0.0054,-13.05,-46.187,
0.0493,0.0054,-12.95,-46.555,
0.0488,0.0054,-12.85,-46.883,
0.0483,0.0054,-12.75,-47.209,
0.0479,0.0054,-12.65,-47.598,
0.0474,0.0054,-12.55,-47.909,
0.0469,0.0054,-12.45,-48.180,
0.0464,0.0054,-12.35,-48.510,
0.046,0.0054,-12.25,-48.834,
0.0455,0.0053,-12.15,-49.133,
0.045,0.0053,-12.05,-49.501,
0.0445,0.0053,-11.95,-49.837,
0.0441,0.0053,-11.85,-50.117,
0.0436,0.0053,-11.75,-50.511,
0.0431,0.0053,-11.65,-50.962,
