HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Silicon X SN 151916
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,151916
Manufacturer,PTW
Model,Micro Silicon X
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.843,[pA]
Reference detector,-0.887,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-21T17:16:19.0958990-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,2.49,[cm]
Field size inline,2.49,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-2.5,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,2.5,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,50000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,-0.010666,[cm]
Calculated field width,2.419696,[cm]
Calculated penumbra left,0.346042,[cm]
Calculated penumbra right,0.424750,[cm]
Calculated symmetry,4.692,[%]
Normalisation factor,0.011203,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-2.4498,-0.0005,-5.0009,-1.536,
-2.3499,-0.0005,-5.0018,-1.779,
-2.2499,-0.0005,-5.0018,-2.002,
-2.1498,-0.0005,-5.0017,-2.315,
-2.0499,-0.0005,-5.0016,-2.642,
-1.95,-0.0005,-5.0016,-3.177,
-1.8499,-0.0005,-5.0015,-3.817,
-1.7499,-0.0006,-5.0014,-4.725,
-1.6498,-0.0006,-5.0014,-6.228,
-1.5499,-0.0006,-5.0013,-8.926,
-1.45,-0.0006,-5.0012,-14.262,
-1.3499,-0.0006,-5.0012,-25.171,
-1.2499,-0.0006,-5.0011,-43.720,
-1.1498,-0.0006,-5.001,-65.113,
-1.0499,-0.0007,-5.001,-80.212,
-0.9499,-0.0007,-5.0009,-89.275,
-0.8498,-0.0007,-5.0008,-93.711,
-0.7499,-0.0007,-5.0008,-96.462,
-0.6498,-0.0007,-5.0007,-97.792,
-0.5498,-0.0007,-5.0006,-98.936,
-0.4498,-0.0007,-5.0006,-99.523,
-0.3499,-0.0008,-5.0005,-99.850,
-0.2499,-0.0008,-5.0004,-99.824,
-0.1498,-0.0008,-5.0004,-99.792,
-0.0499,-0.0008,-5.0003,-100.000,
0.0501,-0.0008,-5.0002,-99.488,
0.1502,-0.0008,-5.0002,-99.085,
0.2502,-0.0008,-5.0001,-98.881,
0.35,-0.0008,-5.0001,-99.136,
0.45,-0.0008,-5.0001,-98.201,
0.5501,-0.0008,-5.0001,-97.217,
0.6502,-0.0008,-5.0001,-96.519,
0.7501,-0.0007,-5.0001,-94.415,
0.8502,-0.0007,-5.0001,-90.372,
0.9501,-0.0007,-5.0001,-83.814,
1.0502,-0.0007,-5.0001,-73.234,
1.1501,-0.0007,-5.0001,-58.385,
1.2502,-0.0007,-5.0001,-41.284,
1.3501,-0.0006,-5.0001,-26.266,
1.4502,-0.0006,-5.0001,-15.955,
1.5501,-0.0006,-5.0001,-9.541,
1.6502,-0.0006,-5.0001,-6.055,
1.7501,-0.0006,-5.0001,-4.215,
1.8501,-0.0006,-5.0001,-3.361,
1.9501,-0.0005,-5.0001,-2.862,
2.0501,-0.0005,-5.0001,-2.557,
2.15,-0.0005,-5.0001,-2.312,
2.2501,-0.0005,-5.0001,-2.096,
2.35,-0.0005,-5.0001,-1.947,
2.4501,-0.0004,-5.0001,-1.768,

Checksum:,FB6A7075E324D6D7A29F1502E412CCD8F7DC7C118975194B4C44848C0933B212
