HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Silicon X SN 151916
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,151916
Manufacturer,PTW
Model,Micro Silicon X
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.843,[pA]
Reference detector,-0.887,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-21T17:26:32.3730319-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-2.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,2.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,50000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.022839,[cm]
Calculated field width,3.411906,[cm]
Calculated penumbra left,0.427333,[cm]
Calculated penumbra right,0.443511,[cm]
Calculated symmetry,1.435,[%]
Normalisation factor,0.010922,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0004,-2.4494,-5.0012,-3.561,
0.0003,-2.3496,-5.0023,-4.058,
0.0006,-2.2497,-5.0023,-4.891,
0.0007,-2.1499,-5.0023,-6.440,
0.0009,-2.0497,-5.0023,-9.404,
0.0011,-1.9498,-5.0023,-15.045,
0.0011,-1.85,-5.0023,-24.414,
0.0011,-1.7498,-5.0023,-38.206,
0.0011,-1.6496,-5.0023,-55.927,
0.0013,-1.5497,-5.0023,-71.511,
0.0014,-1.4498,-5.0023,-82.109,
0.0014,-1.3497,-5.0024,-88.830,
0.0016,-1.2498,-5.0024,-92.721,
0.0017,-1.1499,-5.0024,-95.149,
0.0017,-1.0498,-5.0024,-96.676,
0.0017,-0.9498,-5.0023,-97.566,
0.0016,-0.8496,-5.0023,-98.098,
0.0016,-0.7497,-5.0022,-98.847,
0.0015,-0.65,-5.0021,-99.198,
0.0015,-0.5499,-5.0021,-99.170,
0.0015,-0.4497,-5.002,-99.504,
0.0014,-0.3496,-5.002,-99.576,
0.0015,-0.2497,-5.0019,-99.704,
0.0016,-0.1499,-5.0018,-99.769,
0.0016,-0.0497,-5.0018,-99.693,
0.0016,0.0504,-5.0017,-100.000,
0.0015,0.1503,-5.0016,-99.625,
0.0015,0.2501,-5.0016,-99.886,
0.0014,0.3502,-5.0015,-99.483,
0.0014,0.4503,-5.0015,-99.022,
0.0014,0.5502,-5.0014,-99.067,
0.0013,0.65,-5.0013,-98.876,
0.0013,0.7501,-5.0013,-98.774,
0.0012,0.8503,-5.0012,-98.454,
0.0012,0.9504,-5.0011,-97.608,
0.0012,1.0503,-5.0011,-97.111,
0.0011,1.1501,-5.001,-95.822,
0.0011,1.2503,-5.001,-93.960,
0.001,1.3504,-5.0009,-90.326,
0.001,1.4503,-5.0008,-84.741,
0.0009,1.5501,-5.0008,-75.758,
0.0009,1.6503,-5.0007,-62.953,
0.0009,1.7504,-5.0006,-46.434,
0.0006,1.8503,-5.0006,-30.989,
0.0005,1.95,-5.0005,-19.598,
0.0004,2.0502,-5.0005,-12.482,
0.0004,2.1503,-5.0004,-8.191,
0.0004,2.2502,-5.0003,-5.877,
0.0003,2.35,-5.0003,-4.624,
0.0003,2.4496,-5.0002,-3.864,

Checksum:,BD77B3101E59EF1B88DF87A4F7BD723CE649DC8EC6300F683E08888B4AD71589
