HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Silicon X SN 151916
Project run number,2
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,151916
Manufacturer,PTW
Model,Micro Silicon X
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.861,[pA]
Reference detector,-0.892,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-21T18:43:13.1620793-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,24.07,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-13,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,13,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,260000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,-0.001119,[cm]
Calculated field width,23.730392,[cm]
Calculated penumbra left,5.113542,[cm]
Calculated penumbra right,5.008254,[cm]
Calculated symmetry,0.883,[%]
Normalisation factor,0.009385,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-12.9505,-0.0016,-5.0013,-6.923,
-12.85,-0.0027,-5.0025,-7.317,
-12.75,-0.003,-5.0027,-7.658,
-12.6499,-0.0029,-5.0028,-8.175,
-12.5499,-0.0029,-5.003,-8.879,
-12.4499,-0.0028,-5.0032,-9.917,
-12.3499,-0.0027,-5.0034,-11.765,
-12.2499,-0.0026,-5.0036,-15.528,
-12.1499,-0.0025,-5.0038,-22.419,
-12.0499,-0.0025,-5.004,-32.975,
-11.9499,-0.0024,-5.0042,-43.857,
-11.8499,-0.0023,-5.0043,-51.206,
-11.7498,-0.0022,-5.0045,-55.721,
-11.6498,-0.0021,-5.0047,-58.683,
-11.5498,-0.002,-5.0049,-60.623,
-11.4498,-0.002,-5.0051,-61.893,
-11.3498,-0.0019,-5.0053,-62.841,
-11.2498,-0.0018,-5.0055,-63.687,
-11.1498,-0.0017,-5.0057,-64.179,
-11.0498,-0.0016,-5.0058,-64.980,
-10.9499,-0.0016,-5.006,-65.442,
-10.85,-0.0015,-5.0062,-65.749,
-10.75,-0.0014,-5.0064,-66.069,
-10.6498,-0.0013,-5.0066,-66.689,
-10.5499,-0.0012,-5.0068,-67.054,
-10.45,-0.0012,-5.007,-67.378,
-10.35,-0.0011,-5.0071,-67.941,
-10.25,-0.001,-5.0073,-68.175,
-10.15,-0.0009,-5.0075,-68.338,
-10.05,-0.0008,-5.0077,-68.828,
-9.9499,-0.0007,-5.0079,-69.350,
-9.8499,-0.0007,-5.0081,-69.566,
-9.75,-0.0006,-5.0083,-70.163,
-9.65,-0.0005,-5.0084,-70.442,
-9.5499,-0.0004,-5.0086,-70.619,
-9.4499,-0.0003,-5.0088,-71.028,
-9.3499,-0.0003,-5.009,-71.485,
-9.2499,-0.0002,-5.0092,-71.946,
-9.1498,-0.0001,-5.0093,-72.153,
-9.0499,-0.0001,-5.0093,-72.634,
-8.9499,-0.0001,-5.0092,-73.142,
-8.8498,-0.0001,-5.0091,-73.231,
-8.7499,-0.0001,-5.0091,-73.866,
-8.6499,-0.0002,-5.009,-74.100,
