HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,W2MR 1X1 SN XMG212160
Project run number,3
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMG212160
Manufacturer,Standard Imaging
Model,W2MR 1X1
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.867,[pA]
Reference detector,-0.878,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-25T18:33:42.4133737-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-14.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,14.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,290000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.053883,[cm]
Calculated field width,23.880721,[cm]
Calculated penumbra left,5.510141,[cm]
Calculated penumbra right,4.659283,[cm]
Calculated symmetry,3.355,[%]
Normalisation factor,0.060691,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0017,-14.4498,-5.0076,3.670,
-0.0006,-14.3498,-5.0152,3.811,
0.0005,-14.2498,-5.0151,3.831,
0.0043,-14.1498,-5.015,3.916,
0.0074,-14.0498,-5.0149,4.104,
0.0073,-13.9498,-5.0148,4.263,
0.0073,-13.8498,-5.0148,4.306,
0.0072,-13.7498,-5.0147,4.565,
0.0071,-13.6498,-5.0146,4.751,
0.0069,-13.5498,-5.0145,4.895,
0.0067,-13.4498,-5.0144,5.036,
0.0066,-13.3498,-5.0143,5.218,
0.0066,-13.2498,-5.0143,5.467,
0.0065,-13.1498,-5.0142,5.746,
0.0064,-13.0498,-5.0141,5.916,
0.0064,-12.9498,-5.014,6.347,
0.0063,-12.8498,-5.0139,6.797,
0.0062,-12.7498,-5.0138,7.195,
0.0063,-12.6498,-5.0138,7.736,
0.0064,-12.5498,-5.0137,8.584,
0.0063,-12.4497,-5.0136,9.827,
0.0062,-12.3497,-5.0135,11.926,
0.0062,-12.2496,-5.0134,16.057,
0.0061,-12.1496,-5.0134,23.562,
0.006,-12.0496,-5.0133,34.900,
0.0061,-11.9496,-5.0132,45.669,
0.0062,-11.8496,-5.0131,52.530,
0.0061,-11.7496,-5.013,56.368,
0.0061,-11.6496,-5.0129,58.725,
0.006,-11.5496,-5.0129,60.152,
0.0059,-11.4496,-5.0128,61.132,
0.0059,-11.3496,-5.0127,61.833,
0.0058,-11.2496,-5.0126,62.421,
0.0059,-11.1496,-5.0125,63.244,
0.006,-11.0496,-5.0124,63.277,
0.0059,-10.9496,-5.0124,64.063,
0.0058,-10.8496,-5.0123,64.509,
0.0058,-10.7495,-5.0122,64.916,
0.0057,-10.6495,-5.0121,65.680,
0.0056,-10.5497,-5.012,65.923,
0.0055,-10.45,-5.0119,66.125,
0.0053,-10.35,-5.0119,66.658,
0.0051,-10.25,-5.0118,67.055,
0.005,-10.15,-5.0117,67.138,
0.005,-10.05,-5.0116,67.646,
0.0049,-9.95,-5.0115,67.967,
0.0046,-9.85,-5.0114,68.473,
0.0045,-9.75,-5.0114,68.643,
0.0044,-9.65,-5.0113,69.485,
0.0043,-9.55,-5.0112,69.516,
0.0041,-9.45,-5.0111,69.830,
0.0039,-9.35,-5.011,70.037,
0.0038,-9.25,-5.011,70.921,
