HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,W2MR 1X1 SN XMG212160
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMG212160
Manufacturer,Standard Imaging
Model,W2MR 1X1
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.88,[pA]
Reference detector,-0.888,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-25T16:14:07.4188565-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-2.6,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,2.6,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,52000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.019379,[cm]
Calculated field width,3.240145,[cm]
Calculated penumbra left,0.366617,[cm]
Calculated penumbra right,0.442059,[cm]
Calculated symmetry,5.194,[%]
Normalisation factor,0.071081,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-2.5498,0.0001,-5.0008,2.886,
-2.4499,0.0006,-5.0016,3.600,
-2.3498,0.0009,-5.0015,4.253,
-2.2498,0.0008,-5.0015,5.246,
-2.1499,0.0008,-5.0014,6.438,
-2.05,0.0007,-5.0014,8.217,
-1.9499,0.0006,-5.0013,10.957,
-1.8499,0.0005,-5.0013,15.084,
-1.7499,0.0004,-5.0012,23.541,
-1.65,0.0004,-5.0012,39.262,
-1.55,0.0003,-5.0011,61.040,
-1.45,0.0002,-5.0011,77.814,
-1.3499,0.0001,-5.001,86.622,
-1.2498,0,-5.001,92.056,
-1.15,0,-5.0009,93.750,
-1.0501,-0.0001,-5.0009,97.013,
-0.95,-0.0002,-5.0008,97.148,
-0.8499,-0.0003,-5.0008,98.326,
-0.7498,-0.0004,-5.0007,99.124,
-0.6498,-0.0004,-5.0007,98.909,
-0.5499,-0.0005,-5.0006,99.502,
-0.45,-0.0006,-5.0006,99.704,
-0.3499,-0.0007,-5.0005,99.899,
-0.2499,-0.0007,-5.0005,99.935,
-0.1499,-0.0008,-5.0004,99.351,
-0.0499,-0.0009,-5.0004,99.669,
0.0501,-0.001,-5.0003,100.000,
0.15,-0.0009,-5.0003,98.976,
0.2501,-0.0009,-5.0003,99.603,
0.35,-0.0009,-5.0003,98.828,
0.4499,-0.0008,-5.0003,98.717,
0.55,-0.0008,-5.0002,98.469,
0.6501,-0.0008,-5.0002,98.343,
0.7502,-0.0007,-5.0002,97.888,
0.8501,-0.0007,-5.0002,96.171,
0.95,-0.0007,-5.0002,96.637,
1.0501,-0.0006,-5.0002,94.445,
1.1502,-0.0006,-5.0002,92.514,
1.2501,-0.0006,-5.0002,90.170,
1.35,-0.0005,-5.0002,84.472,
1.4501,-0.0005,-5.0001,76.589,
1.5502,-0.0005,-5.0001,63.888,
1.6501,-0.0004,-5.0001,48.343,
1.75,-0.0004,-5.0001,32.139,
1.8501,-0.0003,-5.0001,19.846,
1.9501,-0.0003,-5.0001,12.451,
2.05,-0.0003,-5.0001,8.230,
2.15,-0.0002,-5.0001,5.750,
2.2501,-0.0002,-5,4.428,
2.3501,-0.0002,-5,3.882,
2.45,-0.0001,-5,3.349,
2.55,-0.0001,-5,3.063,

Checksum:,B26C1614F3B945ED3D27F92130A129C74A65D599AC944CF991C0691B247B1A5F
