HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596 Annual  QA
Project run number,3
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.795,[pA]
Reference detector,-0.89,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-29T16:54:25.8809301-05:00
SSD,80,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-14.9,[cm]
Start Z,-10,[cm]
Stop X,0,[cm]
Stop Y,14.9,[cm]
Stop Z,-10,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,298000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.050526,[cm]
Calculated field width,23.917073,[cm]
Calculated penumbra left,5.248195,[cm]
Calculated penumbra right,4.831126,[cm]
Calculated symmetry,1.448,[%]
Normalisation factor,0.212920,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0003,-14.85,-10.0089,6.588,
0.0005,-14.7498,-10.0176,6.697,
0.0008,-14.6497,-10.0176,6.872,
0.0011,-14.5497,-10.0176,6.971,
0.0012,-14.4498,-10.0176,7.180,
0.0013,-14.35,-10.0175,7.322,
0.0014,-14.2499,-10.0175,7.512,
0.0013,-14.1497,-10.0175,7.615,
0.0013,-14.0496,-10.0175,7.874,
0.0012,-13.9497,-10.0175,8.123,
0.0014,-13.8499,-10.0174,8.371,
0.0015,-13.7498,-10.0174,8.602,
0.0014,-13.6496,-10.0174,8.837,
0.0016,-13.5497,-10.0174,9.005,
0.0017,-13.45,-10.0174,9.226,
0.0016,-13.3498,-10.0174,9.589,
0.0016,-13.2497,-10.0174,9.791,
0.0015,-13.1496,-10.0173,10.129,
0.0015,-13.0497,-10.0173,10.424,
0.0014,-12.9499,-10.0173,10.787,
0.0014,-12.8498,-10.0173,11.306,
0.0013,-12.7497,-10.0172,11.757,
0.0013,-12.6496,-10.0172,12.401,
0.0011,-12.5497,-10.0172,13.332,
0.0009,-12.4499,-10.0172,14.644,
0.0006,-12.3498,-10.0172,17.183,
0.0005,-12.2497,-10.0171,21.816,
0.0005,-12.1498,-10.0171,29.445,
0.0004,-12.05,-10.0171,39.394,
0.0004,-11.9499,-10.0171,47.670,
0.0001,-11.8497,-10.0171,53.243,
0.0001,-11.7496,-10.017,56.733,
0.0002,-11.6497,-10.017,58.941,
0.0002,-11.5499,-10.017,60.128,
0.0001,-11.4498,-10.017,61.162,
0.0001,-11.3497,-10.017,61.962,
0.0001,-11.2498,-10.0169,62.650,
0,-11.15,-10.0169,63.154,
0,-11.0499,-10.0169,63.648,
-0.0003,-10.9498,-10.0169,64.278,
-0.0004,-10.8497,-10.0169,64.572,
-0.0005,-10.7498,-10.0169,65.250,
-0.0005,-10.65,-10.0168,65.566,
