HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Edge SN 81643035
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,81643035
Manufacturer,Sun
Model,EDGE
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.821,[pA]
Reference detector,-0.889,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-01T16:47:58.9192103-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,4.15,[cm]
Field size inline,4.15,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-3.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,3.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,70000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.074163,[cm]
Calculated field width,4.143262,[cm]
Calculated penumbra left,0.382474,[cm]
Calculated penumbra right,0.353308,[cm]
Calculated symmetry,0.804,[%]
Normalisation factor,0.005308,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0014,-3.45,-5.0002,-2.432,
-0.0011,-3.3498,-5.0003,-2.578,
-0.0006,-3.2496,-5.0004,-2.794,
-0.0005,-3.1497,-5.0004,-3.041,
-0.0005,-3.0498,-5.0004,-3.288,
-0.0006,-2.9496,-5.0005,-3.621,
-0.0006,-2.8497,-5.0005,-3.978,
-0.0006,-2.7498,-5.0005,-4.469,
-0.0006,-2.6496,-5.0005,-4.986,
-0.0005,-2.5497,-5.0006,-5.874,
-0.0003,-2.4499,-5.0006,-7.253,
-0.0004,-2.3497,-5.0006,-9.688,
-0.0002,-2.2498,-5.0006,-14.566,
-0.0001,-2.1499,-5.0007,-23.792,
0,-2.0497,-5.0007,-39.405,
0.0003,-1.9498,-5.0007,-59.669,
0.0004,-1.85,-5.0007,-76.013,
0.0004,-1.7498,-5.0008,-85.637,
0.0003,-1.6496,-5.0008,-90.739,
0.0003,-1.5497,-5.0008,-93.462,
0.0003,-1.4498,-5.0009,-95.130,
0.0004,-1.3496,-5.0009,-96.050,
0.0005,-1.2497,-5.0009,-96.878,
0.0006,-1.1499,-5.0009,-97.238,
0.0007,-1.0497,-5.001,-97.904,
0.0007,-0.9498,-5.001,-98.179,
0.0007,-0.8499,-5.001,-98.827,
0.0006,-0.7497,-5.001,-98.624,
0.0006,-0.6498,-5.0011,-99.491,
0.0006,-0.5499,-5.0011,-99.539,
0.0005,-0.4497,-5.0011,-99.518,
0.0005,-0.3498,-5.0011,-99.728,
0.0005,-0.2499,-5.0012,-99.549,
0.0004,-0.1497,-5.0012,-99.720,
0.0004,-0.0498,-5.0012,-99.936,
0.0004,0.0501,-5.0013,-100.000,
0.0003,0.1502,-5.0013,-99.989,
0.0003,0.2504,-5.0013,-99.842,
0.0003,0.3503,-5.0013,-99.768,
0.0002,0.4502,-5.0014,-99.593,
0.0002,0.5504,-5.0014,-99.481,
0.0002,0.6503,-5.0014,-99.274,
0.0001,0.7502,-5.0014,-99.138,
-0.0001,0.8503,-5.0015,-98.943,
-0.0002,0.9502,-5.0015,-98.689,
-0.0003,1.0501,-5.0015,-98.238,
-0.0003,1.1503,-5.0015,-97.819,
-0.0002,1.2502,-5.0016,-97.564,
-0.0001,1.3501,-5.0016,-97.357,
-0.0001,1.4502,-5.0016,-96.705,
-0.0001,1.5502,-5.0016,-95.970,
-0.0001,1.6502,-5.0015,-94.710,
-0.0001,1.7503,-5.0015,-93.075,
-0.0001,1.8503,-5.0014,-89.733,
-0.0001,1.9503,-5.0013,-82.850,
-0.0001,2.0504,-5.0012,-70.038,
-0.0001,2.1504,-5.0011,-49.032,
-0.0001,2.2504,-5.001,-29.008,
-0.0001,2.3505,-5.001,-17.061,
-0.0001,2.4505,-5.0009,-10.855,
-0.0001,2.5505,-5.0008,-7.931,
-0.0001,2.6503,-5.0007,-6.341,
-0.0001,2.75,-5.0006,-5.384,
-0.0001,2.85,-5.0006,-4.757,
-0.0001,2.95,-5.0005,-4.251,
-0.0001,3.0501,-5.0004,-3.809,
-0.0001,3.1502,-5.0003,-3.492,
-0.0001,3.2502,-5.0002,-3.207,
-0.0001,3.3503,-5.0001,-2.970,
-0.0001,3.4497,-5.0001,-2.771,

Checksum:,23FFF51EEFBFE913B573CCB433E95D4EB037DD6CAC583360BB4FFACA694B5AEF
