HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Edge SN 81643035
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,81643035
Manufacturer,Sun
Model,EDGE
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.821,[pA]
Reference detector,-0.889,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-01T17:03:14.2167804-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,4.98,[cm]
Field size inline,4.98,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-3.5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,3.5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,70000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.018182,[cm]
Calculated field width,5.077988,[cm]
Calculated penumbra left,0.451713,[cm]
Calculated penumbra right,0.472320,[cm]
Calculated symmetry,1.470,[%]
Normalisation factor,0.005204,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0014,-3.4503,-5.0002,-4.323,
-0.0012,-3.3498,-5.0003,-4.655,
-0.0009,-3.2496,-5.0004,-5.079,
-0.0008,-3.1497,-5.0004,-5.743,
-0.0008,-3.0498,-5.0004,-6.798,
-0.0009,-2.9496,-5.0005,-8.846,
-0.0009,-2.8497,-5.0005,-12.472,
-0.0009,-2.7498,-5.0005,-18.877,
-0.0008,-2.6496,-5.0005,-29.521,
-0.0005,-2.5497,-5.0006,-45.050,
-0.0003,-2.4499,-5.0006,-62.150,
-0.0004,-2.3497,-5.0006,-74.919,
-0.0002,-2.2498,-5.0006,-83.082,
0,-2.1499,-5.0007,-87.815,
0.0003,-2.0497,-5.0007,-90.990,
0.0004,-1.9498,-5.0007,-93.105,
0.0004,-1.85,-5.0007,-94.408,
0.0004,-1.7498,-5.0008,-95.394,
0.0003,-1.6496,-5.0008,-95.839,
0.0003,-1.5497,-5.0008,-95.946,
0.0004,-1.4498,-5.0009,-96.633,
0.0005,-1.3496,-5.0009,-97.009,
0.0007,-1.2497,-5.0009,-97.388,
0.0008,-1.1499,-5.0009,-97.690,
0.0007,-1.0497,-5.001,-98.326,
0.0007,-0.9498,-5.001,-98.525,
0.0007,-0.8499,-5.001,-98.664,
0.0006,-0.7497,-5.001,-99.004,
0.0006,-0.6498,-5.0011,-99.275,
0.0006,-0.5499,-5.0011,-99.628,
0.0005,-0.4497,-5.0011,-99.755,
0.0005,-0.3498,-5.0011,-99.549,
0.0005,-0.2499,-5.0012,-99.697,
0.0004,-0.1497,-5.0012,-99.907,
0.0004,-0.0498,-5.0012,-99.944,
0.0004,0.0501,-5.0013,-99.569,
0.0003,0.1502,-5.0013,-100.000,
0.0003,0.2504,-5.0013,-99.604,
0.0003,0.3503,-5.0013,-99.532,
0.0002,0.4502,-5.0014,-99.645,
0.0002,0.5504,-5.0014,-99.272,
0.0002,0.6503,-5.0014,-99.308,
-0.0001,0.7502,-5.0014,-98.870,
-0.0002,0.8503,-5.0015,-98.732,
-0.0002,0.9502,-5.0015,-98.828,
-0.0003,1.0501,-5.0015,-98.309,
-0.0003,1.1503,-5.0015,-98.047,
-0.0002,1.2502,-5.0016,-97.690,
-0.0001,1.3501,-5.0016,-97.453,
-0.0001,1.4502,-5.0016,-97.250,
-0.0001,1.5502,-5.0016,-96.702,
-0.0001,1.6502,-5.0015,-96.171,
-0.0001,1.7503,-5.0015,-95.492,
-0.0001,1.8503,-5.0014,-95.001,
-0.0001,1.9503,-5.0013,-93.744,
-0.0001,2.0504,-5.0012,-91.977,
-0.0001,2.1504,-5.0011,-88.909,
-0.0001,2.2504,-5.001,-84.158,
-0.0001,2.3505,-5.001,-77.031,
-0.0001,2.4505,-5.0009,-66.086,
-0.0001,2.5505,-5.0008,-51.078,
-0.0001,2.6503,-5.0007,-34.965,
-0.0001,2.75,-5.0006,-22.442,
-0.0001,2.85,-5.0006,-14.596,
-0.0001,2.95,-5.0005,-10.025,
-0.0001,3.0501,-5.0004,-7.580,
-0.0001,3.1502,-5.0003,-6.273,
-0.0001,3.2502,-5.0002,-5.538,
-0.0001,3.3503,-5.0001,-4.994,
-0.0001,3.45,-5.0001,-4.569,

Checksum:,15CA4298C1049FD7868245A2E83FB9B50C33656C6CEFF41AAB85C7D9EE8C0FD1
