HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Edge SN 81643035
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,81643035
Manufacturer,Sun
Model,EDGE
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.821,[pA]
Reference detector,-0.889,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-01T18:16:20.8830113-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,24.07,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-13.5,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,13.5,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,270000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.015445,[cm]
Calculated field width,23.736034,[cm]
Calculated penumbra left,5.093972,[cm]
Calculated penumbra right,4.917129,[cm]
Calculated symmetry,0.810,[%]
Normalisation factor,0.004586,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-13.4503,0.0002,-5.0026,-6.643,
-13.3499,0.0004,-5.0052,-6.870,
-13.2498,0.0006,-5.0053,-7.117,
-13.1499,0.0007,-5.0055,-7.320,
-13.0499,0.0009,-5.0057,-7.629,
-12.9498,0.0011,-5.0058,-7.874,
-12.8499,0.0012,-5.006,-8.206,
-12.7499,0.0014,-5.0062,-8.566,
-12.6498,0.0016,-5.0063,-9.033,
-12.5499,0.0018,-5.0065,-9.558,
-12.4499,0.0019,-5.0067,-10.297,
-12.3498,0.0021,-5.0068,-11.730,
-12.2499,0.0023,-5.007,-14.204,
-12.1498,0.0024,-5.0072,-20.170,
-12.0497,0.0026,-5.0073,-30.398,
-11.9498,0.0028,-5.0075,-42.134,
-11.8499,0.003,-5.0077,-50.216,
-11.7499,0.0031,-5.0078,-55.163,
-11.6498,0.0033,-5.008,-57.750,
-11.5499,0.0035,-5.0082,-60.092,
-11.4499,0.0036,-5.0083,-61.400,
-11.3498,0.0038,-5.0085,-62.544,
-11.2499,0.004,-5.0087,-63.263,
-11.1499,0.0042,-5.0088,-63.697,
-11.0498,0.0043,-5.009,-64.375,
-10.9499,0.0045,-5.0092,-65.018,
-10.8498,0.0047,-5.0093,-65.269,
-10.7497,0.0048,-5.0095,-65.893,
-10.6499,0.005,-5.0097,-66.094,
-10.5498,0.0052,-5.0098,-66.614,
-10.4498,0.0054,-5.01,-67.045,
-10.3499,0.0055,-5.0102,-67.450,
-10.2499,0.0057,-5.0103,-68.012,
-10.1498,0.0059,-5.0105,-68.216,
-10.0499,0.006,-5.0107,-68.685,
-9.9499,0.0062,-5.0108,-68.940,
-9.8498,0.0064,-5.011,-69.483,
-9.7499,0.0066,-5.0112,-69.611,
-9.65,0.0067,-5.0113,-70.241,
-9.5499,0.0069,-5.0115,-70.377,
