HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A28MR Field Detector SN XMC213190
Project run number,11
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMC213190
Manufacturer,Standard Imaging
Model,A28MR Field
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.871,[pA]
Reference detector,-0.879,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-18T16:49:29.2479124-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,24.07,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-13,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,13,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,260000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.032423,[cm]
Calculated field width,23.773188,[cm]
Calculated penumbra left,5.145331,[cm]
Calculated penumbra right,5.131186,[cm]
Calculated symmetry,0.779,[%]
Normalisation factor,0.017260,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0016,-12.9501,-5.0054,8.071,
-0.0007,-12.8495,-5.0109,8.573,
0.0037,-12.7495,-5.0108,9.249,
0.008,-12.6495,-5.0108,10.405,
0.0081,-12.5495,-5.0107,12.368,
0.0081,-12.4495,-5.0106,15.777,
0.0082,-12.3495,-5.0105,20.522,
0.0083,-12.2495,-5.0104,26.357,
0.0084,-12.1497,-5.0104,32.476,
0.0085,-12.05,-5.0103,38.946,
0.0086,-11.95,-5.0102,44.743,
0.0085,-11.85,-5.0101,50.229,
0.0084,-11.75,-5.01,54.108,
0.0083,-11.6499,-5.0099,57.452,
0.0083,-11.5499,-5.0099,59.778,
0.0082,-11.4499,-5.0098,61.527,
0.0081,-11.3499,-5.0097,62.905,
0.0081,-11.2499,-5.0096,63.908,
0.008,-11.1499,-5.0095,64.587,
0.0079,-11.0499,-5.0094,64.889,
0.0079,-10.9499,-5.0094,65.829,
0.0078,-10.8499,-5.0093,66.052,
0.0079,-10.7499,-5.0092,66.544,
0.008,-10.6499,-5.0091,67.096,
0.0079,-10.5499,-5.009,67.209,
0.0078,-10.4499,-5.009,67.844,
0.0078,-10.3498,-5.0089,68.171,
0.0077,-10.2498,-5.0088,68.566,
0.0076,-10.1497,-5.0087,69.111,
0.0076,-10.0497,-5.0086,69.360,
0.0075,-9.9497,-5.0085,69.732,
0.0074,-9.8497,-5.0085,70.272,
0.0074,-9.7497,-5.0084,70.636,
0.0071,-9.6496,-5.0083,71.022,
0.0069,-9.5496,-5.0082,71.224,
0.0068,-9.4496,-5.0081,72.070,
0.0067,-9.3496,-5.0081,71.933,
0.0067,-9.2496,-5.008,72.824,
0.0066,-9.1496,-5.0079,72.933,
0.0063,-9.0496,-5.0078,73.248,
0.0061,-8.9496,-5.0077,73.510,
0.0061,-8.8495,-5.0076,74.072,
0.0058,-8.7495,-5.0076,74.290,
0.0056,-8.6495,-5.0075,74.490,
0.0056,-8.5495,-5.0074,74.933,
0.0055,-8.4495,-5.0073,75.372,
0.0054,-8.3495,-5.0072,75.980,
0.0054,-8.2495,-5.0072,76.060,
0.0053,-8.1495,-5.0071,76.338,
0.0052,-8.0495,-5.007,77.033,
0.0051,-7.9495,-5.0069,77.456,
0.0049,-7.8495,-5.0068,77.514,
0.0045,-7.7497,-5.0067,77.983,
0.0041,-7.65,-5.0067,78.116,
0.0038,-7.55,-5.0066,78.586,
0.0035,-7.45,-5.0065,78.898,
0.0034,-7.35,-5.0064,79.275,
0.0034,-7.2499,-5.0063,79.965,
0.0033,-7.1499,-5.0062,80.066,
0.0034,-7.0499,-5.0062,80.264,
0.0035,-6.9499,-5.0061,80.735,
0.0035,-6.8499,-5.006,81.004,
0.0034,-6.7499,-5.0059,81.203,
0.0033,-6.6499,-5.0058,81.801,
0.0032,-6.5499,-5.0058,82.168,
0.0032,-6.4499,-5.0057,82.545,
0.0031,-6.3499,-5.0056,83.209,
0.0032,-6.2499,-5.0055,83.520,
0.0033,-6.1499,-5.0054,83.584,
0.0032,-6.0499,-5.0053,84.101,
0.0031,-5.9499,-5.0053,84.245,
0.0031,-5.8499,-5.0052,84.990,
0.003,-5.7498,-5.0051,85.197,
0.0029,-5.6498,-5.005,85.618,
0.0028,-5.5497,-5.0049,85.774,
0.0028,-5.4497,-5.0049,86.312,
0.0028,-5.3498,-5.0049,86.544,
0.0027,-5.2499,-5.005,86.623,
0.0027,-5.1497,-5.005,87.356,
0.0027,-5.0498,-5.005,87.817,
0.0024,-4.9499,-5.005,88.006,
0.0023,-4.8498,-5.0051,88.567,
0.0023,-4.7496,-5.0051,88.383,
0.0022,-4.6497,-5.0051,89.109,
0.002,-4.5498,-5.0052,89.581,
0.0018,-4.4496,-5.0052,89.898,
0.0018,-4.3497,-5.0052,90.340,
0.0017,-4.2498,-5.0052,90.507,
0.0015,-4.1497,-5.0053,91.399,
0.0014,-4.0498,-5.0053,91.324,
0.0013,-3.9499,-5.0053,91.717,
0.0013,-3.8497,-5.0053,91.996,
0.0013,-3.7498,-5.0054,92.232,
0.0012,-3.6499,-5.0054,92.498,
0.0012,-3.5498,-5.0054,92.987,
0.0012,-3.4496,-5.0055,93.030,
0.0013,-3.3497,-5.0055,93.540,
0.0014,-3.2498,-5.0055,93.492,
0.0014,-3.1496,-5.0055,94.049,
0.0015,-3.0497,-5.0056,94.211,
0.0017,-2.9498,-5.0056,94.553,
0.0016,-2.8497,-5.0056,94.893,
0.0016,-2.7498,-5.0056,94.850,
0.0016,-2.6499,-5.0057,95.631,
0.0016,-2.5497,-5.0057,95.941,
0.0017,-2.4498,-5.0057,96.037,
0.0018,-2.3499,-5.0058,96.216,
0.0018,-2.2497,-5.0058,96.088,
0.0017,-2.1496,-5.0058,96.806,
0.0019,-2.0497,-5.0058,97.383,
0.002,-1.9498,-5.0059,97.247,
0.0019,-1.8496,-5.0059,97.542,
0.0019,-1.7497,-5.0059,97.457,
0.0019,-1.6498,-5.0059,97.642,
0.0018,-1.5496,-5.006,98.151,
0.0018,-1.4497,-5.006,97.954,
0.0018,-1.3499,-5.006,98.240,
0.0017,-1.2497,-5.0061,98.597,
0.0017,-1.1498,-5.0061,98.463,
0.0017,-1.0499,-5.0061,99.025,
0.0016,-0.9497,-5.0061,99.455,
0.0016,-0.8498,-5.0062,99.106,
0.0016,-0.7499,-5.0062,99.339,
0.0015,-0.6497,-5.0062,99.055,
0.0015,-0.5498,-5.0062,99.943,
0.0015,-0.4499,-5.0063,99.437,
0.0014,-0.3497,-5.0063,99.572,
0.0014,-0.2498,-5.0063,99.877,
0.0014,-0.15,-5.0064,99.557,
0.0014,-0.0498,-5.0064,99.731,
0.0013,0.0504,-5.0064,99.700,
0.0013,0.1503,-5.0064,100.000,
0.0013,0.2502,-5.0065,99.586,
0.0012,0.3504,-5.0065,99.537,
0.0012,0.4503,-5.0065,99.458,
0.0012,0.5501,-5.0066,99.541,
