HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A28MR Field Detector SN XMC213190
Project run number,16
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMC213190
Manufacturer,Standard Imaging
Model,A28MR Field
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.829,[pA]
Reference detector,-0.878,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-18T19:16:17.6812976-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-3,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,3,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.08,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,60000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.004844,[cm]
Calculated field width,3.426932,[cm]
Calculated penumbra left,0.647376,[cm]
Calculated penumbra right,0.666152,[cm]
Calculated symmetry,2.446,[%]
Normalisation factor,0.020115,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0003,-2.9501,-4.9992,2.566,
0.001,-2.8497,-4.9983,2.812,
0.0009,-2.7498,-4.9984,3.117,
0.0009,-2.6499,-4.9984,3.542,
0.0009,-2.5497,-4.9984,4.077,
0.0008,-2.4498,-4.9985,4.895,
0.0008,-2.3499,-4.9985,6.180,
0.0008,-2.2497,-4.9985,8.272,
0.0009,-2.1496,-4.9985,11.750,
0.001,-2.0497,-4.9986,17.332,
0.001,-1.9498,-4.9986,25.196,
0.0009,-1.8496,-4.9986,34.907,
0.0009,-1.7497,-4.9987,45.653,
0.0009,-1.6498,-4.9987,56.225,
0.0008,-1.5496,-4.9987,66.079,
0.0008,-1.4497,-4.9987,74.410,
0.0008,-1.3499,-4.9988,81.274,
0.0008,-1.2497,-4.9988,86.446,
0.0007,-1.1498,-4.9988,90.098,
0.0007,-1.0499,-4.9989,93.305,
0.0007,-0.9497,-4.9989,95.378,
0.0006,-0.8498,-4.9989,96.342,
0.0006,-0.7499,-4.9989,97.300,
0.0006,-0.6497,-4.999,98.104,
0.0005,-0.5498,-4.999,98.875,
0.0005,-0.4499,-4.999,99.132,
0.0007,-0.3497,-4.9991,98.943,
0.0008,-0.2498,-4.9991,99.468,
0.0007,-0.15,-4.9991,99.129,
0.0007,-0.0498,-4.9991,100.000,
0.0007,0.0504,-4.9992,99.729,
0.0007,0.1503,-4.9992,99.720,
0.0006,0.2502,-4.9992,99.529,
0.0008,0.3504,-4.9993,99.467,
0.0009,0.4503,-4.9993,99.118,
0.0008,0.5501,-4.9993,98.627,
0.0008,0.6503,-4.9993,98.814,
0.0008,0.7502,-4.9994,98.089,
0.0007,0.8501,-4.9994,97.375,
0.0007,0.9503,-4.9994,96.849,
0.0007,1.0502,-4.9995,94.990,
0.0006,1.1501,-4.9995,92.897,
0.0006,1.2502,-4.9995,89.130,
0.0006,1.3504,-4.9995,83.776,
0.0005,1.4503,-4.9996,76.531,
0.0007,1.5502,-4.9996,67.276,
0.0008,1.6504,-4.9996,57.128,
0.0007,1.7503,-4.9997,46.642,
0.0007,1.8501,-4.9997,36.422,
0.0007,1.9503,-4.9997,28.017,
0.0006,2.0502,-4.9997,20.997,
0.0006,2.1501,-4.9998,15.592,
0.0006,2.2503,-4.9998,11.614,
0.0005,2.3502,-4.9998,8.750,
0.0005,2.4501,-4.9999,6.660,
0.0005,2.5502,-4.9999,5.245,
0.0005,2.6504,-4.9999,4.300,
0.0004,2.7503,-4.9999,3.605,
0.0004,2.8502,-5,3.151,
0.0004,2.9498,-5,2.809,

Checksum:,44782749BED79B191FA8F1611D525AF29FC66FE08985CEA6E3A8DCB238ABADFF
