HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A1SL MR SN XMA170891
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,A1SL MR
Manufacturer,Standard Imaging
Model,A1SL MR
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.811,[pA]
Reference detector,-0.871,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-24T15:21:04.4995706-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,3.32,[cm]
Field size inline,3.32,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-5,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,5,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,100000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.023464,[cm]
Calculated field width,3.410952,[cm]
Calculated penumbra left,0.568417,[cm]
Calculated penumbra right,0.574075,[cm]
Calculated symmetry,0.706,[%]
Normalisation factor,0.108895,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
0.0003,-4.9504,-4.9992,0.775,
0.001,-4.85,-4.9985,0.803,
0.0011,-4.7498,-4.9986,0.835,
0.0014,-4.6496,-4.9986,0.875,
0.0015,-4.5497,-4.9986,0.913,
0.0015,-4.4498,-4.9986,0.967,
0.0014,-4.3496,-4.9987,1.009,
0.0014,-4.2497,-4.9987,1.063,
0.0014,-4.1499,-4.9987,1.123,
0.0013,-4.0497,-4.9987,1.193,
0.0013,-3.9498,-4.9988,1.264,
0.0013,-3.8499,-4.9988,1.348,
0.0012,-3.7497,-4.9988,1.433,
0.001,-3.6498,-4.9989,1.509,
0.0009,-3.5499,-4.9989,1.612,
0.0008,-3.4498,-4.9989,1.719,
0.0008,-3.3496,-4.9989,1.859,
0.0008,-3.2497,-4.999,1.995,
0.0007,-3.1498,-4.999,2.145,
0.0009,-3.0496,-4.999,2.306,
0.001,-2.9497,-4.999,2.521,
0.0011,-2.8499,-4.9991,2.746,
0.0014,-2.7497,-4.9991,3.029,
0.0015,-2.6498,-4.9991,3.362,
0.0015,-2.5499,-4.9991,3.788,
0.0015,-2.4497,-4.9992,4.409,
0.0016,-2.3498,-4.9992,5.347,
0.0017,-2.2499,-4.9992,6.900,
0.0017,-2.1498,-4.9992,9.426,
0.0017,-2.0496,-4.9993,13.780,
0.0018,-1.9497,-4.9993,20.613,
0.0019,-1.8498,-4.9993,30.254,
0.0019,-1.7496,-4.9994,41.747,
0.0019,-1.6497,-4.9994,53.946,
0.0018,-1.5498,-4.9994,65.382,
0.0018,-1.4497,-4.9994,75.397,
0.0018,-1.3498,-4.9995,83.132,
0.0017,-1.2499,-4.9995,88.882,
0.0017,-1.1497,-4.9995,92.591,
0.0017,-1.0498,-4.9995,95.000,
0.0016,-0.9499,-4.9996,96.508,
0.0016,-0.8497,-4.9996,97.428,
