HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,A1SL MR SN XMA170891
Project run number,3
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,A1SL MR
Manufacturer,Standard Imaging
Model,A1SL MR
Bias voltage,-300,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.815,[pA]
Reference detector,-0.871,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-24T17:46:35.8888896-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,27.2,[cm]
Field size inline,24.07,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-14.3,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,14.3,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,286000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.041320,[cm]
Calculated field width,23.824577,[cm]
Calculated penumbra left,5.098271,[cm]
Calculated penumbra right,4.987279,[cm]
Calculated symmetry,0.677,[%]
Normalisation factor,0.092905,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.001,-14.2503,-5.007,5.108,
0.0006,-14.1497,-5.0139,5.246,
0.0051,-14.0496,-5.0138,5.368,
0.0088,-13.9497,-5.0138,5.565,
0.0087,-13.8496,-5.0137,5.702,
0.0086,-13.7496,-5.0136,5.909,
0.0085,-13.6496,-5.0135,6.071,
0.0085,-13.5496,-5.0134,6.264,
0.0084,-13.4496,-5.0133,6.469,
0.0083,-13.3496,-5.0133,6.701,
0.0083,-13.2496,-5.0132,6.917,
0.0082,-13.1496,-5.0131,7.213,
0.0081,-13.0496,-5.013,7.549,
0.0081,-12.9496,-5.0129,7.922,
0.008,-12.8496,-5.0128,8.351,
0.0079,-12.7495,-5.0128,8.933,
0.0078,-12.6495,-5.0127,9.754,
0.0078,-12.5495,-5.0126,11.205,
0.0077,-12.4495,-5.0125,13.748,
0.0074,-12.3495,-5.0124,18.100,
0.0072,-12.2495,-5.0124,23.984,
0.0071,-12.1497,-5.0123,30.983,
0.007,-12.05,-5.0122,38.398,
0.007,-11.95,-5.0121,45.319,
0.0071,-11.85,-5.012,51.242,
0.0072,-11.75,-5.0119,55.722,
0.0073,-11.65,-5.0119,58.900,
0.0074,-11.55,-5.0118,60.868,
0.0073,-11.45,-5.0117,62.519,
0.0072,-11.35,-5.0116,63.459,
0.0072,-11.25,-5.0115,64.189,
0.0071,-11.15,-5.0115,64.678,
0.007,-11.05,-5.0114,65.407,
0.007,-10.95,-5.0113,65.661,
0.0069,-10.85,-5.0112,66.239,
0.0068,-10.75,-5.0111,66.848,
0.0069,-10.6499,-5.011,67.212,
0.007,-10.5499,-5.011,67.562,
0.007,-10.4499,-5.0109,68.143,
0.0071,-10.3499,-5.0108,68.477,
0.0071,-10.2498,-5.0107,68.857,
0.007,-10.1497,-5.0106,69.131,
0.0069,-10.0497,-5.0105,69.461,
0.0069,-9.9497,-5.0105,70.023,
0.0068,-9.8497,-5.0104,70.386,
0.0067,-9.7497,-5.0103,70.867,
0.0065,-9.6497,-5.0102,70.779,
0.0063,-9.5497,-5.0101,71.536,
0.0062,-9.4497,-5.01,71.793,
0.0061,-9.3497,-5.01,72.220,
0.0061,-9.2497,-5.0099,72.517,
0.006,-9.1497,-5.0098,72.784,
0.0059,-9.0497,-5.0097,73.406,
0.0057,-8.9497,-5.0096,73.748,
0.0055,-8.8497,-5.0096,74.199,
0.0054,-8.7497,-5.0095,74.318,
0.0052,-8.6496,-5.0094,74.819,
0.005,-8.5496,-5.0093,74.994,
0.0049,-8.4495,-5.0092,75.559,
0.0048,-8.3495,-5.0091,75.846,
0.0049,-8.2495,-5.0091,76.021,
0.005,-8.1498,-5.009,76.628,
0.0049,-8.0498,-5.0089,77.140,
0.0047,-7.9495,-5.0088,77.306,
0.0045,-7.8495,-5.0087,77.742,
0.0044,-7.7495,-5.0086,78.202,
0.0042,-7.6495,-5.0086,78.639,
0.0037,-7.5495,-5.0085,78.810,
0.0033,-7.4495,-5.0084,79.297,
0.0031,-7.3495,-5.0083,79.450,
0.0031,-7.2495,-5.0082,79.906,
0.003,-7.1495,-5.0082,80.213,
0.0029,-7.0495,-5.0081,80.573,
0.0027,-6.9495,-5.008,81.246,
0.0025,-6.8497,-5.0079,81.146,
0.0026,-6.75,-5.0078,81.493,
0.0027,-6.6499,-5.0077,81.927,
0.0026,-6.5499,-5.0077,82.313,
0.0026,-6.4499,-5.0076,82.752,
0.0027,-6.3499,-5.0075,83.083,
0.0027,-6.2499,-5.0074,84.001,
0.0027,-6.1499,-5.0073,83.928,
0.0028,-6.0499,-5.0072,84.166,
0.0028,-5.9499,-5.0072,84.913,
0.0025,-5.8499,-5.0071,85.200,
0.0023,-5.7499,-5.007,85.242,
0.0023,-5.6499,-5.0069,85.753,
0.0022,-5.5499,-5.0068,86.183,
0.0021,-5.4499,-5.0068,86.464,
0.0021,-5.3497,-5.0068,86.466,
0.0021,-5.2498,-5.0068,87.053,
0.002,-5.1499,-5.0069,87.518,
0.002,-5.0497,-5.0069,87.985,
0.002,-4.9498,-5.0069,88.264,
0.0017,-4.85,-5.0069,88.501,
0.0016,-4.7498,-5.007,89.216,
0.0016,-4.6496,-5.007,89.392,
0.0015,-4.5497,-5.007,89.649,
0.0015,-4.4498,-5.0071,89.992,
0.0013,-4.3496,-5.0071,90.482,
0.0011,-4.2497,-5.0071,90.473,
0.0011,-4.1499,-5.0071,91.097,
0.0011,-4.0497,-5.0072,91.210,
0.001,-3.9498,-5.0072,91.861,
0.001,-3.8499,-5.0072,92.196,
0.0008,-3.7497,-5.0072,92.244,
0.0006,-3.6498,-5.0073,92.554,
0.0006,-3.5499,-5.0073,93.141,
