HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,W2MR 1X1 SN XMG212160
Project run number,1
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,XMG212160
Manufacturer,Standard Imaging
Model,W2MR 1X1
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.88,[pA]
Reference detector,-0.888,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2022-12-25T16:25:24.4188566-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,4.15,[cm]
Field size inline,4.15,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Inline
Profile status,Completed successfully
Start X,0,[cm]
Start Y,-3,[cm]
Start Z,-5,[cm]
Stop X,0,[cm]
Stop Y,3,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.03,[°]
Couch tilt y,-0.02,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,60000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,0.066395,[cm]
Calculated field width,4.153554,[cm]
Calculated penumbra left,0.419239,[cm]
Calculated penumbra right,0.384059,[cm]
Calculated symmetry,1.084,[%]
Normalisation factor,0.069034,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-0.0002,-2.9508,-4.9992,3.515,
0.0003,-2.8497,-4.9985,3.980,
0.0004,-2.7496,-4.9986,4.435,
0.0007,-2.6497,-4.9986,5.246,
0.0008,-2.5498,-4.9986,6.527,
0.0007,-2.4496,-4.9986,8.073,
0.0007,-2.3497,-4.9987,11.172,
0.0007,-2.2498,-4.9987,17.001,
0.0006,-2.1496,-4.9987,26.717,
0.0006,-2.0497,-4.9987,42.373,
0.0006,-1.9499,-4.9988,61.732,
0.0005,-1.8497,-4.9988,75.492,
0.0005,-1.7498,-4.9988,84.486,
0.0005,-1.6499,-4.9988,89.271,
0.0006,-1.5497,-4.9989,92.219,
0.0007,-1.4498,-4.9989,93.350,
0.0007,-1.3499,-4.9989,94.841,
0.0006,-1.2497,-4.9989,95.739,
0.0006,-1.1498,-4.9989,96.557,
0.0006,-1.0499,-4.999,96.881,
0.0005,-0.9497,-4.999,97.870,
0.0005,-0.8498,-4.999,97.739,
0.0005,-0.75,-4.999,98.828,
0.0004,-0.6498,-4.9991,98.271,
0.0004,-0.5496,-4.9991,99.095,
0.0004,-0.4497,-4.9991,98.862,
0.0003,-0.3498,-4.9991,99.312,
0.0005,-0.2496,-4.9992,98.990,
0.0006,-0.1497,-4.9992,99.183,
0.0005,-0.0499,-4.9992,100.000,
0.0005,0.0503,-4.9992,99.032,
0.0005,0.1502,-4.9993,98.989,
0.0004,0.2501,-4.9993,99.318,
0.0004,0.3503,-4.9993,99.060,
0.0004,0.4502,-4.9993,99.063,
0.0003,0.5501,-4.9994,99.041,
0.0005,0.6502,-4.9994,99.272,
0.0006,0.7504,-4.9994,98.403,
0.0005,0.8503,-4.9994,98.775,
0.0005,0.9502,-4.9995,98.164,
0.0005,1.0504,-4.9995,97.967,
0.0004,1.1503,-4.9995,97.439,
0.0004,1.2501,-4.9995,96.755,
0.0004,1.3503,-4.9996,96.398,
0.0003,1.4502,-4.9996,96.186,
0.0003,1.5501,-4.9996,94.705,
0.0003,1.6503,-4.9996,93.231,
0.0002,1.7502,-4.9997,91.048,
0.0002,1.8501,-4.9997,88.005,
0.0002,1.9502,-4.9997,80.504,
0.0001,2.0504,-4.9997,67.900,
0.0003,2.1503,-4.9998,48.625,
0.0005,2.2502,-4.9998,29.965,
0.0004,2.3504,-4.9998,18.627,
0.0002,2.4503,-4.9998,12.455,
0,2.5502,-4.9999,9.344,
-0.0001,2.6504,-4.9999,7.552,
-0.0001,2.7503,-4.9999,6.361,
-0.0001,2.8502,-4.9999,5.505,
-0.0002,2.9501,-4.9999,4.892,

Checksum:,89EA6E8F51C7826A18BDB42F92F1702CAE7F8D5E43E9141B6FB087A3C649C2EB
