HEADER
Header Length,87
Export file version,2.0


Export settings:
Normalise,Yes
For TPS,No
Smoothing level,None

Units:
length,[cm]
amperage,[pA]

Project:
Project,Micro Diamond SN 124596
Project run number,10
Project run note,

Irradiation unit:
Name,VCU MRIdian
Manufacturer,ViewRay
Model,MRIdian
Source-isocentre distance,90,[cm]

Thales:
Control unit UID,00-3B-00-43-4B-56-50-11-20-37-30-53
Electrometer UID,00-4E-00-36-58-4B-50-0D-20-34-34-41
Water phantom UID,4A-B3-52-04-00-00-00-0A

Field detector:
Serial number,124596
Manufacturer,PTW
Model,Micro Diamond
Bias voltage,0,[V]

Reference detector:
Serial number,XMC213192
Manufacturer,Standard Imaging
Model,A28MR Ref
Bias voltage,-300,[V]

Zeroing offsets:
Field detector,-0.839,[pA]
Reference detector,-0.897,[pA]

Profile settings:
Measurement mode,Continuous
Creation time,2023-01-02T15:41:53.8179545-05:00
SSD,85,[cm]
Gantry angle,0,[°]
Field size crossline,4.15,[cm]
Field size inline,4.15,[cm]
Beam quality,6,[MV]
Flattening Filter,FFF
Time to wait prior to sampling,0,[s]

Profile:
Profile type,Crossline
Profile status,Completed successfully
Start X,-3,[cm]
Start Y,0,[cm]
Start Z,-5,[cm]
Stop X,3,[cm]
Stop Y,0,[cm]
Stop Z,-5,[cm]
Couch tilt x,0.06,[°]
Couch tilt y,0.01,[°]

Region count,1

Region 1 Start,0,[µm]
Region 1 Stop,60000,[µm]
Step size,1000,[µm]
Speed,1050,[µm/s]
Integration time,953,[ms]

Analysis result:
Analysis method,Max value
Calculated centre,-0.018828,[cm]
Calculated field width,4.089027,[cm]
Calculated penumbra left,0.368952,[cm]
Calculated penumbra right,0.461718,[cm]
Calculated symmetry,5.136,[%]
Normalisation factor,0.206872,


MEASUREMENT DATA

X [cm],Y [cm],Z [cm],Normalised dose [%],
-2.9497,-0.0006,-5.0012,3.860,
-2.8498,-0.0006,-5.0022,4.555,
-2.7499,-0.0006,-5.0021,5.260,
-2.6498,-0.0007,-5.002,6.258,
-2.5499,-0.0007,-5.002,7.572,
-2.4499,-0.0007,-5.0019,9.498,
-2.3498,-0.0007,-5.0018,12.886,
-2.2499,-0.0007,-5.0017,19.461,
-2.1499,-0.0007,-5.0017,32.718,
-2.0499,-0.0007,-5.0016,52.684,
-1.9499,-0.0007,-5.0015,71.665,
-1.8498,-0.0008,-5.0015,83.091,
-1.7498,-0.0008,-5.0014,89.036,
-1.6498,-0.0008,-5.0013,92.432,
-1.5499,-0.0008,-5.0013,94.358,
-1.4499,-0.0008,-5.0012,95.706,
-1.3498,-0.0008,-5.0011,96.387,
-1.2499,-0.0008,-5.0011,97.100,
-1.1499,-0.0009,-5.001,97.540,
-1.0499,-0.0009,-5.0009,98.263,
-0.9499,-0.0009,-5.0008,98.134,
-0.8498,-0.0009,-5.0008,98.690,
-0.7499,-0.0009,-5.0007,99.349,
-0.6499,-0.0009,-5.0006,99.190,
-0.5498,-0.0009,-5.0006,99.645,
-0.4499,-0.0009,-5.0005,99.686,
-0.35,-0.001,-5.0004,99.902,
-0.2499,-0.001,-5.0004,99.937,
-0.1499,-0.001,-5.0003,99.607,
-0.0498,-0.001,-5.0002,100.000,
0.0501,-0.001,-5.0001,99.575,
0.1501,-0.001,-5.0001,99.560,
0.2501,-0.001,-5.0001,99.266,
0.3501,-0.001,-5.0001,99.150,
0.4501,-0.001,-5.0001,99.090,
0.5501,-0.001,-5.0001,98.793,
0.6501,-0.0009,-5.0001,98.743,
0.7501,-0.0009,-5.0001,98.687,
0.8501,-0.0009,-5.0001,98.066,
0.9501,-0.0009,-5.0001,97.876,
1.05,-0.0009,-5.0001,97.014,
1.1501,-0.0009,-5.0001,96.705,
1.25,-0.0008,-5.0001,96.087,
1.3501,-0.0008,-5.0001,95.004,
1.45,-0.0008,-5.0001,93.788,
1.5501,-0.0008,-5.0001,91.738,
1.6502,-0.0008,-5.0001,88.794,
1.7501,-0.0007,-5.0001,83.296,
1.8502,-0.0007,-5.0001,74.678,
1.9501,-0.0007,-5.0001,61.965,
2.0502,-0.0007,-5.0001,46.119,
2.1501,-0.0007,-5.0001,31.222,
2.2502,-0.0007,-5.0001,19.990,
2.3501,-0.0006,-5.0001,12.759,
2.4502,-0.0006,-5.0001,8.768,
2.5501,-0.0006,-5.0001,6.481,
2.6502,-0.0006,-5.0001,5.332,
2.7501,-0.0006,-5.0001,4.699,
2.8502,-0.0006,-5.0001,4.217,
2.9501,-0.0005,-5.0001,3.863,

Checksum:,82EF1F59D22C5DFF5577655433BD8BBFBD19C2AF051F11D2F3160450C2673648
